x,multi-finetuned,multi-frozen,baseline,linear
0.608,0.4421506516333551,0.8317921077226365,0.7305030971824276,0.3510028807286661
0.61,0.44499405208190496,0.8159574599897571,0.7242921816903776,0.3614828655551105
0.612,0.4477388701478906,0.7999807582034153,0.7176597878760667,0.3722337313854346
0.614,0.4503866086638183,0.7839449868727679,0.7106138550002463,0.38325879433037013
0.616,0.4529392760688815,0.7679297138286643,0.7031627744270704,0.39456207147804334
0.618,0.4553993564582942,0.7520102969485092,0.6953154497797467,0.4061479907677336
0.62,0.4577697747709973,0.7362571486901731,0.6870813667258463,0.4180210716713178
0.622,0.46005385739977656,0.7207350711158083,0.6784706700802657,0.430185582282789
0.624,0.4622552885595053,0.7055026734106151,0.6694942456818822,0.4426451790307565
0.626,0.4643780627983371,0.6906118828501587,0.6601638043303895,0.45540253573994094
0.628,0.46642643408264733,0.6761075587419895,0.6504919649669272,0.4684589691586374
0.63,0.46840486192874614,0.6620272170775193,0.6404923342483781,0.48181406832534374
0.632,0.47031795509230906,0.6484008715085736,0.6301795797012767,0.4954653352574893
0.634,0.4721704133595666,0.6352509938561072,0.6195694937460869,0.5094078444000388
0.636,0.4739669680120982,0.6225925947274993,0.6086790460531475,0.5236339280668749
0.638,0.47571232155913495,0.6104334220388357,0.5975264219233294,0.5381328947429359
0.64,0.4774110873472681,0.5987742723963038,0.5861310446731663,0.5528907865936251
0.642,0.47906772966703776,0.5876094074814541,0.5745135803383928,0.5678901818583227
0.644,0.48068650497884285,0.5769270649088549,0.5626959233827588,0.5831100469994075
0.646,0.48227140487681164,0.5667100505825202,0.5507011625011161,0.5985256425534493
0.648,0.4838261013985955,0.5569363974667855,0.5385535260269381,0.6141084856077027
0.65,0.48535389527155287,0.5475800739970028,0.5262783068841811,0.6298263707260126
0.652,0.48685766766152255,0.5386117241617794,0.5139017674512683,0.6456434499999538
0.654,0.48833983595952507,0.5299994206507115,0.5014510251208405,0.6615203717313908
0.656,0.48980231410456804,0.521709412418538,0.4889539197332191,0.6774144760905063
0.658,0.4912464778975522,0.513706848583943,0.4764388644255376,0.6932800449679507
0.66,0.4926731357125226,0.5059564617498551,0.4639346817645612,0.7090686021793063
0.662,0.4940825049576907,0.4984231955675154,0.45147042731292814,0.7247292592112957
0.664,0.4954741945802816,0.4910727636100321,0.43907520301084674,0.7402091008463556
0.666,0.4968471938470006,0.48387212929106516,0.4267779629346107,0.7554536042861868
0.668,0.4981998675664313,0.47678989955998174,0.4146073141174902,0.7704070848327903
0.67,0.49952995785168947,0.4697966283102528,0.4025913151871264,0.7850131607899129
0.672,0.5008345924519495,0.4628650287270033,0.39075727558719475,0.7992152300262478
0.674,0.5021102996108198,0.4559700970418034,0.37913155811195864,0.8129569505970711
0.676,0.5033530293387927,0.44908915322881504,0.36773938739378986,0.8261827179503534
0.678,0.504558180916964,0.4422018069443904,0.3566046668499773,0.8388381315394158
0.68,0.5057206363807305,0.43528985937315023,0.3457498064214281,0.8508704441144663
0.682,0.5068347996660584,0.4283371535064381,0.33519556322784205,0.8622289875531498
0.684,0.5078946410379588,0.42132938667484365,0.32496089702786307,0.8728655697953638
0.686,0.508893746361776,0.4142538998414521,0.31506284211489727,0.8827348382466241
0.6880000000000001,0.5098253707235149,0.4070994582197777,0.3055163970060964,0.8917946058817525
0.6900000000000001,0.5106824958563708,0.39985603722080526,0.2963344329997164,0.9000061371899307
0.6920000000000001,0.5114578907875023,0.39251462659474895,0.28752762239050955,0.9073343920259754
0.6940000000000001,0.5121441750824065,0.3850670639774025,0.2791043868493963,0.9137482263446718
0.6960000000000001,0.5127338840345503,0.37750590696212794,0.27107086619735077,0.9192205496698507
0.6980000000000001,0.5132195351254759,0.36982435039785977,0.2634309075383656,0.9237284399648824
0.7000000000000001,0.5135936950658022,0.36201619297456383,0.25618607446617453,0.9272532173063154
0.7020000000000001,0.5138490467205393,0.3540758544210184,0.24933567582693567,0.9297804784012168
0.704,0.513978455223032,0.34599844192742624,0.24287681330758065,0.9313000945187988
0.706,0.5139750325906929,0.3377798618349015,0.23680444692852548,0.9318061758200799
0.708,0.5138322001723199,0.329416970313444,0.2311114773509318,0.9312970053616672
0.71,0.5135437482810951,0.32090775477358663,0.22578884376314914,0.9297749462218609
0.712,0.5131038923990185,0.31225153620058627,0.2208256359883719,0.9272463252536842
0.714,0.5125073253771508,0.30344918151896133,0.21620921935554202,0.9237212969185437
0.716,0.5117492651012169,0.29450331452198786,0.21192537079746107,0.9192136905076033
0.718,0.5108254971432603,0.2854185138447399,0.20795842458309938,0.9137408438299889
0.72,0.5097324119765615,0.2762014869068402,0.2042914260541443,0.9073234261538607
0.722,0.5084670363922419,0.26686120966745047,0.2009062917178407,0.8999852528459147
0.724,0.5070270588211462,0.2574090233663671,0.19778397404793566,0.8917530937851283
0.726,0.5054108483329341,0.24785868110194526,0.19490462936192873,0.8826564772455856
0.728,0.5036174671549998,0.23822633903754398,0.19224778717461385,0.8727274905682048
0.73,0.501646676626026,0.22853048914407198,0.18979251947398149,0.8620005785878081
0.732,0.4994989365718169,0.21879183258433213,0.18751760842477241,0.8505123404639321
0.734,0.49717539816363004,0.2090330950332086,0.18540171107622846,0.8383013252924233
0.736,0.49467789039074467,0.19927878731905851,0.18342351973274637,0.8254078266586015
0.738,0.49200890034853884,0.18955491668677826,0.18156191673808994,0.8118736761373431
0.74,0.48917154761015963,0.1798886556539697,0.17979612252437635,0.7977420356534627
0.742,0.48616955301310705,0.17030797680379356,0.17810583588503046,0.7830571885868712
0.744,0.48300720225103344,0.1608412628917699,0.17647136554502119,0.7678643295383502
0.746,0.47968930471509014,0.15151690231492818,0.17487375222065166,0.752209352757731
0.748,0.476221148077611,0.14236288029198957,0.17329488048357614,0.736138639369393
0.75,0.4726084491532952,0.13340637603932298,0.1717175798681226,0.719698843701
0.752,0.4688573016088474,0.12467337581976563,0.170125714785967,0.7029366792197633
0.754,0.4649741211209193,0.11618831102243155,0.16850426293621876,0.6858987047951975
0.756,0.4609655886038384,0.10797372944370105,0.16683938202058124,0.6686311122267893
0.758,0.45683859214284456,0.10005000673246116,0.16511846469101288,0.6511795161880521
0.76,0.45260016827527866,0.09243510359110117,0.16333018176988,0.6335887479346197
0.762,0.4482574432613428,0.08514437284493254,0.16146451388870797,0.6159026542936602
0.764,0.44381757497780705,0.07819041896375997,0.15951277179021853,0.5981639035869641
0.766,0.4392876960524968,0.07158301109531226,0.1574676056284383,0.5804138002338515
0.768,0.4346748588348727,0.06532904920192269,0.15532300368256644,0.5626921098276777
0.77,0.42998598276881644,0.059432581524352435,0.15307428097145065,0.5450368964783459
0.772,0.4252278046983084,0.053894870368028466,0.15071805831668622,0.527484374161404
0.774,0.42040683259552386,0.04871450214744634,0.1482522324534147,0.510068773712927
0.776,0.41552930315453435,0.043887536755954526,0.1456759378290594,0.49282222696058287
0.778,0.4106011436429161,0.039407690664049595,0.1429895007618127,0.4757746692888946
0.78,0.4056279383488054,0.03526654769489593,0.1401943866532797,0.4589537617060459
0.782,0.4006148999029918,0.03145379117864046,0.13729314096395756,0.4423848332165963
0.784,0.3955668456952863,0.027957451137848425,0.13428932466702304,0.42609084401647523
0.786,0.39048817954235904,0.02476416028978163,0.13118744489614304,0.4100923697210724
0.788,0.3853828787013088,0.021859412947144375,0.1279928814976374,0.3944076065220407
0.79,0.3802544862601885,0.019227821333552823,0.12471181018728733,0.37905239685171743
0.792,0.3751061088742808,0.016853364377108916,0.12135112299830565,0.3640402748233714
0.794,0.3699404197559179,0.014719624677559976,0.11791834669032167,0.34938253041848455
0.796,0.36475966676670635,0.012810010031952734,0.11442155977042186,0.33508829111561506
0.798,0.35956568540489786,0.01110795662361482,0.1108693087569474,0.3211646194052504
0.8,0.3543599164279319,0.009597111704645946,0.10727052429536652,0.30761662441674864
0.802,0.34914342780147534,0.008261494310235236,0.10363443771343712,0.29444758570129204
0.804,0.3439169406220992,0.007085633214407173,0.09997049858020134,0.28165908707203174
0.806,0.33868085862155095,0.0060546819549868345,0.09628829381018299,0.26925115830176355
0.808,0.3334353008267458,0.005154511307998598,0.09259746883033262,0.2572224224206125
0.81,0.3281801369214855,0.004371780069359585,0.08890765130261385,0.24557024634177566
0.812,0.32291502483368717,0.003693985399115617,0.08522837786930525,0.23429089257156163
0.8140000000000001,0.31763945005578803,0.003109494298447509,0.08156902436078692,0.22337966982911467
0.8160000000000001,0.3123527661960194,0.0026075580230957786,0.07793873987638424,0.2128310805089449
0.8180000000000001,0.30705423625442774,0.0021783113921610246,0.07434638511738063,0.20263896306228807
0.8200000000000001,0.301743074119803,0.0018127590340306073,0.07080047531727852,0.19279662754759494
0.8220000000000001,0.29641848579185337,0.0015027506287231946,0.06730912807750049,0.18329698280153697
0.8240000000000001,0.29107970984687365,0.0012409471666752967,0.06388001637681662,0.1741326539048521
0.8260000000000001,0.28572605668444256,0.0010207801570849204,0.06052032697983005,0.16529608885696404
0.8280000000000001,0.2803569461170451,0.0008364055938226525,0.05723672442390455,0.15677965362396482
0.8300000000000001,0.2749719428934878,0.0006826543329720514,0.054035320715221026,0.14857571498083383
0.8320000000000001,0.2695707897801522,0.0005549803621934227,0.050921650813540095,0.14067671082504887
0.834,0.2641534378609431,0.00044940825655564234,0.0479006539322485,0.13307520788969437
0.836,0.25872007375676215,0.00036248092560330265,0.0449766606259816,0.12576394702474777
0.838,0.253271143507852,0.0002912085685578549,0.042153385583269365,0.11873587644064817
0.84,0.247807372906846,0.00023301957394181798,0.0394339259870779,0.11198417351437018
0.842,0.24232978411625042,0.00018571393070982974,0.0368207652526737,0.10550225594140591
0.844,0.2368397084507184,0.0001474195632407438,0.03431578190083422,0.09928378317422401
0.846,0.23133879525134116,0.00011655186435661822,0.03192026327596324,0.0933226492167387
0.848,0.22582901682560205,9.177658004339943e-05,0.02963492377403764,0.0876129679434333
0.85,0.22031266947215414,7.197609711814078e-05,0.027459927205312273,0.08214905218026126
0.852,0.21479237065357326,5.621910041793757e-05,0.025394912882092963,0.0769253878222623
0.854,0.20927105242227242,4.373349834345254e-05,0.02343902499326494,0.07193660427061924
0.856,0.2037519512443421,3.3882463538377934e-05,0.021590944805147165,0.06717744245101279
0.858,0.19823859440281974,2.614339760747557e-05,0.019848925212976033,0.06264272162764621
0.86,0.19273478319539836,2.008960337989127e-05,0.018210827159101665,0.058327306155692156
0.862,0.1872445731715866,1.5374433544933676e-05,0.016674157432861558,0.054226073222260675
0.864,0.18177225168053243,1.1717678761661614e-05,0.015236107372950801,0.05033388251565021
0.866,0.17632231302295834,8.893959876015832e-06,0.013893592005667995,0.04664554863829263
0.868,0.17089943151876624,6.722896089851953e-06,0.01264328917128155,0.04315581694429686
0.87,0.1655084328157753,5.0608323841001604e-06,0.011481678215379867,0.0398593433416427
0.872,0.1601542637747455,3.7939239417937657e-06,0.010405077851805849,0.03675067845574334
0.874,0.1548419612713128,2.832391663081912e-06,0.009409682837884344,0.03382425640889416
0.876,0.14957662025684756,2.105780209606236e-06,0.008491599140337482,0.031074388332455256
0.878,0.14436336141761988,1.5590676276010089e-06,0.007646877310693622,0.02849526059856793
0.88,0.13920729876526375,1.1494929049923921e-06,0.006871543831264554,0.026080937638404945
0.882,0.13411350748152392,8.439843883120694e-07,0.006161630236037166,0.023825369106665634
0.884,0.12908699232696905,6.170875165833723e-07,0.005513199854251274,0.021722401058962986
0.886,0.1241326569070227,4.493046243688673e-07,0.004922372067229771,0.019765790731156786
0.888,0.11925527406959723,3.257725159387537e-07,0.004385344010450394,0.017949224448329394
0.89,0.11445945768722642,2.352150786484381e-07,0.0038984096922509703,0.01626633814620527
0.892,0.10974963605314848,1.6911840221193513e-07,0.003457976537366487,0.014710739959216785
0.894,0.10513002709574379,1.2108475797058456e-07,0.003060579397233338,0.013276034316481878
0.896,0.10060461558937657,8.632945280347211e-08,0.0027028920992917694,0.011955846988706012
0.898,0.0961771325124744,6.12911080609407e-08,0.0023817366340942252,0.01074385054416791
0.9,0.09185103667591707,4.3331436317501426e-08,0.002094090101713084,0.009633789698945077
0.902,0.08762949871686515,3.050521227214235e-08,0.001837089557660634,0.008619506083659351
0.904,0.0835153875254131,2.1384971264121757e-08,0.0016080349132967236,0.007694961994442708
0.906,0.07951125914417959,1.4928126669616838e-08,0.0014043900566026704,0.006854262747625903
0.908,0.07561934815449396,1.0376775171636844e-08,0.0012237823664081355,0.0060916773139621135
0.91,0.07184156153743641,7.182546663676493e-09,0.0010640007969015025,0.005401656967168829
0.912,0.06817947497394282,4.950533666906152e-09,0.0009229927098105294,0.004778851741477788
0.914,0.06463433152565722,3.397674045412348e-09,0.0007988596293264532,0.0042181245521462065
0.916,0.06120704261744481,2.322021384994282e-09,0.0006898520900068171,0.0037145628900838294
0.918,0.0578981912235736,1.5801716162069713e-09,0.0005943637408897183,0.0032634880556895608
0.92,0.05470803714271104,1.0707661176483978e-09,0.000510924860252289,0.002860461946663751
0.922,0.05163652423210311,7.224971536970717e-10,0.0004381954252134372,0.0025012914591896257
0.924,0.04868328945870919,4.854312151937171e-10,0.00037495786906643935,0.0021820306009010175
0.926,0.045847673614649205,3.247642584964091e-10,0.00032010964716587884,0.0018989804471150225
0.928,0.04312873353611372,2.163498995126057e-10,0.0002726557196949018,0.001648687098756799
0.93,0.04052525565884091,1.435132924463735e-10,0.00023170104698508028,0.0014279378212577025
0.932,0.03803577073931981,9.479241257731888e-11,0.0001964431805019837,0.0012337555586470574
0.934,0.035658569568986505,6.234478651057801e-11,0.00016616502036167574,0.0010633920263967028
0.936,0.03339171950870339,4.082920846316915e-11,0.00014022779848956468,0.0009143195907338328
0.9380000000000001,0.03123308167266699,2.6624729541782357e-11,0.00011806433542144093,0.0007842221416198839
0.9400000000000001,0.029180328594413316,1.7287893674836537e-11,9.917260839300394e-05,0.0006709851619629823
0.9420000000000001,0.0272309622126682,1.1177401105695665e-11,8.310965885270486e-05,0.0005726851874889854
0.9440000000000001,0.02538233202123641,7.195827405372837e-12,6.948585891894709e-05,0.0004875788406562504
0.9460000000000001,0.023631653234800418,4.612762490411047e-12,5.795954861553869e-05,0.0004140916086704382
0.9480000000000001,0.021976024831215597,2.944294424039466e-12,4.8232048964843155e-05,0.0003508065206266563
0.9500000000000001,0.020412447340501096,1.871287556061512e-12,4.004305018240609e-05,0.0002964528626317569
0.9520000000000001,0.018937840261038168,1.1842362816499189e-12,3.316636926907116e-05,0.0002498950529471609
0.9540000000000001,0.01754905899435667,7.462324854763017e-13,2.7406067192451183e-05,0.00021012178219929404
0.9560000000000001,0.016242911201134923,4.682171705364301e-13,2.259291253426853e-05,0.0001762355069274598
0.9580000000000001,0.015016172492521495,2.9252122430361667e-13,1.8581175890910676e-05,0.00014744236851490527
0.96,0.013865601382450351,1.8197166866398466e-13,1.524573738404302e-05,0.00012304259415395487
0.962,0.012787953438125185,1.1271612009940001e-13,1.2479488295913053e-05,0.00010242142214562972
0.964,0.011779994577184762,6.951902521024849e-14,1.0191007019110881e-05,8.504058068779068e-05
0.966,0.010838513471088723,4.2692959019813065e-14,8.302489132984785e-06,7.043033746935867e-05
0.968,0.009960333024905397,2.610618126779681e-14,6.747911421176961e-06,5.818212692076445e-05
0.97,0.009142320913831166,1.5895146702140132e-14,5.471409962833592e-06,4.794175288934624e-05
0.972,0.008381399166360737,9.636502463579473e-15,4.425853004458688e-06,3.9403156794268773e-05
0.974,0.007674552792985678,5.8171151549478344e-15,3.5715900955693497e-06,3.230273492033135e-05
0.976,0.007018837467583922,3.496462325413782e-15,2.875359900131667e-06,2.64141833619194e-05
0.978,0.006411386276229429,2.0925828780705263e-15,2.309340133615889e-06,2.154384513736449e-05
0.98,0.005849415554973713,1.2470066639825981e-15,1.8503241843445359e-06,1.7526531057816142e-05
0.982,0.005330229844219244,7.399235628162589e-16,1.4790101249873643e-06,1.4221783943035094e-05
0.984,0.0048512259926068065,4.371561726647072e-16,1.1793889781040638e-06,1.1510554615404783e-05
0.986,0.004409896447886346,2.57168491443962e-16,9.382202459186422e-07,9.292257658959876e-06
0.988,0.004003831776041315,1.5063642758551355e-16,7.445838308385563e-07,7.482175091223123e-06
0.99,0.003630722453018723,8.785633881266856e-17,5.894985454448284e-07,6.009176756291785e-06
0.992,0.0032883599758027925,5.102074367710315e-17,4.6559842819305093e-07,4.81372730913735e-06
0.994,0.0029746373412991773,2.950195629650482e-17,3.6685903642237397e-07,3.8461510329593545e-06
0.996,0.002687548942604226,1.6985759138388655e-17,2.8836677670720256e-07,3.0651273323340496e-06
0.998,0.0024251899327675346,9.737534308926304e-18,2.2612515161211833e-07,2.4363915029627834e-06
1.0,0.0021857551061580205,5.558309444074013e-18,1.7689255090854e-07,1.9316172318103325e-06
