age,controls,patients
64.5,1.785657684884512e-09,9.536946563660733e-12
65.0,8.939758979671096e-11,3.136102319138481e-13
65.5,3.494364809966495e-12,8.05166927898204e-15
66.0,1.0664131853132131e-13,1.613973732903447e-16
66.5,2.540958658481655e-15,2.5259329999770512e-18
67.0,4.7269882427761583e-17,3.086469723575354e-20
67.5,6.865722959076677e-19,2.944537201093812e-22
68.0,7.785793091133433e-21,2.193243747392591e-24
68.5,6.893412559218152e-23,1.2754739241824176e-26
69.0,4.765193207618594e-25,5.791233804670244e-29
69.5,2.571826026803492e-27,2.052983425131054e-31
70.0,1.0837210024384278e-29,5.68217516291265e-34
70.5,3.565399695358885e-32,1.2278876233615667e-36
71.0,9.158277232654334e-35,2.071655113288109e-39
71.5,1.8366828848349507e-37,2.7289219881556803e-42
72.0,2.875871003853772e-40,2.806594146109149e-45
72.5,3.515761896809856e-43,2.2536316820759518e-48
73.0,3.355709350284793e-46,1.4128663893450382e-51
73.5,2.5007141471454604e-49,6.915667080647383e-55
74.0,1.4549852612702204e-52,2.6429070693803454e-58
74.5,6.609490261445744e-56,7.8857778246334e-62
75.0,2.3441865511687667e-59,1.8370543759704236e-65
75.5,6.491292858551769e-63,3.341291114758983e-69
76.0,1.4034116133514004e-66,4.744838666869604e-73
76.5,2.3689383520910436e-70,5.2606985277874115e-77
77.0,3.122031510371611e-74,4.553865600513998e-81
77.5,3.2124445130212715e-78,3.077739323331893e-85
78.0,2.580767126301345e-82,1.624045856577182e-89
78.5,1.618739003128819e-86,6.690823478892775e-94
79.0,7.927197420308043e-91,2.1521656061281315e-98
79.5,3.030940054818555e-95,5.404887154957479e-103
80.0,9.047942877629836e-100,1.059771913405713e-107
80.5,2.1088086926432333e-104,1.6223815912549694e-112
81.0,3.8374201009528053e-109,1.939136782114319e-117
81.5,5.452006176060692e-114,1.8095838375998728e-122
82.0,6.047671071208616e-119,1.318450420556362e-127
82.5,5.237629996374887e-124,7.50004255368984e-133
83.0,3.541573816633733e-129,3.331029523283988e-138
83.5,1.8697029411161778e-134,1.1550693670408885e-143
84.0,7.706616610801172e-140,3.127177125887693e-149
84.5,2.4801030545598327e-145,6.61015624618805e-155
85.0,6.231470311451522e-151,1.0909021547388833e-160
85.5,1.2224360904898836e-156,1.4056419312731906e-166
86.0,1.8723051259373328e-162,1.4140945171979133e-172
86.5,2.238937236647743e-168,1.1107005906650005e-178
87.0,2.090364601322384e-174,6.811306089557104e-185
87.5,1.5237614967134586e-180,3.2612089210224714e-191
