improved,stable,declined,points
0.03704832890899004,0.06728593519679077,0.077822210658942,0.4609218436873747
0.0371349888829038,0.06695920606445065,0.07803219991620057,0.4629258517034068
0.03722448396348306,0.06664345518068733,0.07824700025081761,0.46492985971943884
0.03731469758310292,0.06633869481106035,0.07846646019883229,0.4669338677354709
0.03740346387800642,0.0660449089081038,0.07869041476335614,0.468937875751503
0.03748858672564551,0.06576205399562114,0.0789186867564028,0.47094188376753504
0.03756785919900713,0.06549006019752981,0.07915108818959939,0.4729458917835671
0.037639083161459815,0.06522883240206889,0.07938742170474052,0.4749498997995992
0.03770008873515039,0.06497825155135059,0.07962748203527624,0.47695390781563124
0.03774875339096451,0.06473817604546252,0.07987105749001144,0.4789579158316633
0.0377830204277779,0.06450844324965196,0.08011793145053064,0.48096192384769537
0.037800916632271024,0.06428887109251838,0.08036788387413585,0.48296593186372744
0.03780056893699727,0.0640792597426524,0.08062069279440079,0.4849699398797595
0.03778021992268429,0.0638793933507377,0.08087613581177708,0.48697394789579157
0.037738242039892254,0.06368904184383903,0.08113399156704627,0.4889779559118236
0.037673150454196565,0.06350796275837942,0.0813940411907766,0.49098196392785565
0.03758361444708822,0.06333590309822187,0.08165606972231196,0.4929859719438877
0.03746846733100167,0.06317260120425537,0.08191986749218888,0.4949899799599198
0.0373267148606027,0.06301778862199961,0.08218523146223809,0.49699398797595185
0.037157542143164884,0.06287119195393864,0.0824519665179714,0.4989979959919839
0.036960319068153155,0.06273253468360791,0.08271988670819175,0.501002004008016
0.036734604289804164,0.06260153895884678,0.08298881642706901,0.503006012024048
0.0364801478064931,0.06247792732214512,0.0832585915342294,0.5050100200400801
0.036196892187110474,0.06236142437658056,0.08352906040865796,0.5070140280561122
0.035884972497795146,0.0622517583765299,0.08380008493249065,0.5090180360721442
0.03554471498255343,0.06214866273308074,0.08407154140097418,0.5110220440881763
0.03517663454902987,0.062051877424899864,0.08434332135511174,0.5130260521042084
0.03478143110654391,0.06196115030620867,0.08461533233369321,0.5150300601202404
0.03435998479808772,0.06187623830446743,0.08488749854160378,0.5170340681362725
0.033913350161942614,0.061796908501374745,0.08515976143148482,0.5190380761523046
0.03344274925254919,0.061722939091835446,0.08543208019599778,0.5210420841683366
0.03294956374488532,0.06165412021664329,0.08570443216812401,0.5230460921843687
0.03243532604241164,0.06159025466571513,0.08597681312712294,0.5250501002004008
0.03190170940613475,0.06153115844985959,0.08624923750796981,0.5270541082164328
0.03135051712189503,0.06147666124018377,0.08652173851231794,0.5290581162324649
0.03078367072490056,0.06142660667537406,0.08679436811927041,0.531062124248497
0.030203197304966154,0.06138085253820776,0.08706719699452138,0.533066132264529
0.0296112159229286,0.06133927080374765,0.08734031429672193,0.5350701402805611
0.029009923178222142,0.061301747562737804,0.08761382738026871,0.5370741482965932
0.028401577979427932,0.06126818282474037,0.08788786139408937,0.5390781563126252
0.027788485583461222,0.061238490206536385,0.08816255877640289,0.5410821643286573
0.027172980984542853,0.061212596512222245,0.0884380786459004,0.5430861723446894
0.026557411750747474,0.061190441212294944,0.08871459609028086,0.5450901803607214
0.025944120423196125,0.06117197582978945,0.08899230135360528,0.5470941883767535
0.025335426610289934,0.06115716324223656,0.08927139892451556,0.5490981963927856
0.02473360892615985,0.06114597690881997,0.08955210652796015,0.5511022044088176
0.024140886938129637,0.0611384000326267,0.08983465402371643,0.5531062124248497
0.023559403301859034,0.061134424668320364,0.09011928221564804,0.5551102204408818
0.02299120627439095,0.061134050785874895,0.0904062415763345,0.5571142284569138
0.02243823280405939,0.061137285301250184,0.09069579089239169,0.5591182364729459
0.021902292401672456,0.061144141084978405,0.09098819583651696,0.561122244488978
0.021385051999199708,0.06115463595967891,0.09128372747298022,0.56312625250501
0.020888022000080466,0.061168791697387315,0.0915826607039989,0.565130260521042
0.020412543719043726,0.0611866330274257,0.09188527266506462,0.567134268537074
0.019959778398905743,0.06120818666521254,0.09219184107799451,0.5691382765531061
0.019530697977207644,0.061233480372042806,0.09250264257103798,0.5711422845691382
0.01912607775689911,0.061262542055354884,0.09281795097596257,0.5731462925851702
0.018746491112791096,0.06129539891844909,0.09313803561256621,0.5751503006012023
0.01839230633952109,0.06133207666794429,0.09346315957148124,0.5771543086172344
0.01806368571771599,0.06137259878653724,0.09379357800655862,0.5791583166332664
0.017760586843407235,0.0614169858778239,0.0941295364484009,0.5811623246492985
0.017482766232125597,0.061465255089079324,0.09447126915084707,0.5831663326653306
0.017229785174122596,0.06151741961699158,0.094818997482361,0.5851703406813626
0.017001017781516966,0.0615734883003789,0.09517292837429588,0.5871743486973947
0.01679566113257408,0.06163346530295213,0.09553325283798057,0.5891783567134268
0.016612747383531447,0.061697349888172465,0.09590014456241085,0.5911823647294588
0.016451157685130124,0.06176513628724056,0.09627375860407754,0.5931863727454909
0.016309637710025644,0.061836813660245314,0.09665423018011272,0.595190380761523
0.016186814569231732,0.06191236614948612,0.09704167357549254,0.597194388777555
0.01608121487134155,0.0619917730230049,0.09743618117445943,0.5991983967935871
0.015991283658059928,0.06207500890540504,0.0978378226257094,0.6012024048096192
0.01591540393406829,0.06216204409211909,0.09824664415012069,0.6032064128256512
0.015851916498844213,0.06225284494241467,0.09866266799899456,0.6052104208416833
0.01579913978307263,0.06234737434561594,0.09908589206985524,0.6072144288577154
0.015755389392907417,0.06244559225427052,0.09951628968587266,0.6092184368737474
0.015718997071634853,0.06254745627730937,0.09995380954392519,0.6112224448897795
0.015688328800195526,0.06265292232563956,0.10039837583519749,0.6132264529058116
0.01566180177534525,0.06276194530209886,0.1008498885410459,0.6152304609218436
0.015637900026663386,0.06287447982725577,0.10130822390565473,0.6172344689378757
0.015615188460704525,0.06299048099219337,0.10177323508577657,0.6192384769539078
0.015592325151783024,0.06310990512916696,0.1022447529765648,0.6212424849699398
0.015568071733519366,0.06323271059085658,0.102722587211259,0.6232464929859719
0.01554130178261563,0.06335885852887112,0.10320652733117348,0.625250501002004
0.015511007125546808,0.06348831366218616,0.103696344121198,0.627254509018036
0.015476302039084575,0.06362104502631466,0.10419179110474477,0.6292585170340681
0.015436425355912654,0.06375702669421807,0.1046926061908614,0.6312625250501002
0.0153907405261415,0.06389623846025423,0.10519851346503375,0.6332665330661322
0.015338733723397387,0.06403866647884439,0.10570922511407385,0.6352705410821643
0.015280010119497955,0.0641843038499843,0.10622444347438663,0.6372745490981964
0.015214288483750601,0.06433315114426476,0.106743863191909,0.6392785571142284
0.0151413942909206,0.06448521686064741,0.10726717348105176,0.6412825651302605
0.015061251545318384,0.06464051781091254,0.10779406046912532,0.6432865731462926
0.014973873546775091,0.0647990794253893,0.10832420961194668,0.6452905811623246
0.014879352837169065,0.06496093597534704,0.10885730816564673,0.6472945891783567
0.014777850573436101,0.06512613070821048,0.10939304769912167,0.6492985971943888
0.014669585574588386,0.06529471589259987,0.10993112663110662,0.6513026052104208
0.014554823286278733,0.06546675277103503,0.11047125277547426,0.6533066132264529
0.014433864897115085,0.06564231141901879,0.11101314587814941,0.655310621242485
0.014307036826631968,0.06582147051008184,0.11155654012887742,0.657314629258517
0.01417468078605736,0.06600431698725472,0.11210118663111625,0.6593186372745491
0.014037144590381075,0.06619094564229089,0.11264685581342483,0.6613226452905812
0.013894773874427205,0.06638145860482811,0.11319333976600013,0.6633266533066132
0.013747904837418161,0.0665759647445001,0.11374045448637014,0.6653306613226453
0.013596858110692889,0.06677457898982522,0.11428804201878373,0.6673346693386772
0.013441933812628006,0.06697742156845718,0.11483597247246288,0.6693386773547093
0.01328340782422074,0.06718461717412806,0.11538414590462913,0.6713426853707414
0.01312152928900997,0.06739629406628707,0.11593249405513852,0.6733466933867734
0.012956519312765955,0.06761258310908468,0.1164809819205045,0.6753507014028055
0.012788570812326178,0.06783361675692477,0.11702960915624386,0.6773547094188376
0.012617849439658234,0.06805952799433679,0.1175784112976829,0.6793587174348696
0.01244449548715031,0.06829044923837774,0.11812746079068774,0.6813627254509017
0.012268626663608577,0.06852651121216667,0.11867686782519228,0.6833667334669338
0.012090341617699526,0.068767841798495,0.11922678096590951,0.6853707414829658
0.011909724076712517,0.06901456488270215,0.11977738757619207,0.6873747494989979
0.011726847463508673,0.0692667991942094,0.12032891403262926,0.68937875751503
0.01154177985322962,0.06952465715621757,0.1208816257297036,0.691382765531062
0.011354589133518176,0.06978824375312656,0.12143582687554007,0.6933867735470941
0.011165348237320303,0.07005765542521002,0.1219918600815724,0.6953907815631262
0.010974140325381835,0.07033297899999268,0.12255010575074085,0.6973947895791582
0.010781063805858951,0.07061429066961118,0.12311098127060978,0.6993987975951903
0.010586237090522541,0.07090165502321175,0.12367494001959486,0.7014028056112224
0.010389803000331007,0.07119512414315235,0.12424247019623279,0.7034068136272544
0.010191932747153382,0.07149473677340604,0.12481409348312184,0.7054108216432865
0.009992829432644224,0.07180051756815943,0.12539036355884467,0.7074148296593186
0.00979273101924109,0.07211247642811403,0.12597186447270695,0.7094188376753506
0.009591912741564372,0.07243060793147434,0.12655920889867742,0.7114228456913827
0.009390688938802242,0.07275489086602357,0.12715303628621744,0.7134268537074148
0.009189414299688729,0.07308528786806073,0.12775401092701416,0.7154308617234468
0.00898848452123656,0.0734217451732994,0.12836281995769425,0.7174348697394789
0.00878833639035869,0.07376419248412057,0.12898017131961503,0.719438877755511
0.008589447303870278,0.07411254295682175,0.12960679169759418,0.721442885771543
0.008392334247153525,0.07446669331173625,0.13024342446011347,0.7234468937875751
0.008197552255101862,0.0748265240682799,0.13089082762394555,0.7254509018036072
0.008005692381012711,0.07519189990617382,0.13154977186644914,0.7274549098196392
0.007817379200085553,0.07556267015323785,0.13222103860878368,0.7294589178356713
0.007633267874359898,0.07593866939930594,0.13290541819319385,0.7314629258517034
0.007454040805565178,0.07631971823494259,0.1336037081771022,0.7334669338677354
0.0072804039017302855,0.07670562411279053,0.13431671176620655,0.7354709418837675
0.007113082482780501,0.07709618232849691,0.1350452364079573,0.7374749498997996
0.006952816849979972,0.07749117711733736,0.1357900925657909,0.7394789579158316
0.006800357544167643,0.07789038286178483,0.13655209269328358,0.7414829659318637
0.006656460318451581,0.07829356540446099,0.13733205042593846,0.7434869739478958
0.006521880852484301,0.07870048346008997,0.1381307800067166,0.7454909819639278
0.0063973692376992145,0.07911089011929605,0.13894909595957589,0.7474949899799599
0.00628366426594348,0.07952453443632344,0.13978781302330662,0.749498997995992
0.006181487557736511,0.0799411630920396,0.1406477463557415,0.751503006012024
0.006091537570800587,0.08036052212289369,0.14152971201611864,0.7535070140280561
0.006014483534385777,0.08078235870585777,0.14243452773085788,0.7555110220440882
0.005950959360037729,0.08120642298876934,0.14336301394543866,0.7575150300601202
0.005901557584594599,0.08163246995494802,0.14431599516229404,0.7595190380761523
0.0058668234060872074,0.08206026131044052,0.14529430156185175,0.7615230460921844
0.005847248877583175,0.0824895673818093,0.14629877090090815,0.7635270541082164
0.005843267327594381,0.08292016901197283,0.14733025067956657,0.7655310621242485
0.005855248078204282,0.08335185944127155,0.14838960056494033,0.7675350701402806
0.005883491533343366,0.08378444616065815,0.14947769505676653,0.7695390781563125
0.0059282247094585155,0.08421775272368788,0.15059542637701295,0.7715430861723446
0.005989597279045669,0.08465162050384833,0.15174370756248828,0.7735470941883766
0.006067678194058222,0.08508591038366274,0.15292347573645393,0.7755511022044087
0.00616245295103862,0.08552050436201133,0.15413569553218348,0.7775551102204408
