age,tenth,ninetyeth,baseline
81.8,0.8590138600602769,0.9039289003629923,0.8824717543541282
81.9,0.8557363036528101,0.9016351558056289,0.8797006785366862
82.0,0.8531346243843331,0.8998123146790215,0.8774996969795335
82.1,0.851808588818783,0.8988825237074409,0.8763774331647627
82.2,0.8475295042136974,0.895878794156427,0.8727537995097451
82.3,0.8447963887925154,0.8939576053233745,0.870437633462534
82.4,0.8434053657169331,0.8929790131808996,0.8692583074390484
82.5,0.8411530512631135,0.891393349372425,0.8673480366817123
82.6,0.8377370896166352,0.8889857398073203,0.8644491019911729
82.7,0.8328029845208145,0.885502303986382,0.860258100693163
82.8,0.8310251547669703,0.8842454763916048,0.8587469442653552
82.9,0.8304204414086469,0.8838177719320143,0.8582328069447404
83.0,0.8273381010469366,0.8816360545326519,0.8556111173981089
83.1,0.825455568699665,0.8803022347990822,0.8540090749515086
83.2,0.8229083004851204,0.8784958083221105,0.8518403079482176
83.3,0.8215883884187264,0.8775590390047268,0.8507160549957898
83.4,0.8192469131897141,0.8758960020125106,0.8487208834688789
83.5,0.8178783276585329,0.8749232235720792,0.8475542434246109
83.6,0.81474770132661,0.8726959470025003,0.8448842628588243
83.7,0.8126117056311666,0.8711746506548875,0.8430615175880638
83.8,0.8118837747433303,0.8706558982854188,0.8424401460618481
83.9,0.8104034757990237,0.8696004972554872,0.8411762383330579
84.0,0.8081181915259031,0.8679698995880923,0.839224214530079
84.1,0.8073366364969138,0.8674118891390448,0.8385564083383887
84.2,0.8037691707686335,0.8648625045151944,0.8355066999480222
84.3,0.8033592162890238,0.8645692997364075,0.8351560898825997
84.4,0.8008686130188697,0.8627869080760908,0.8330253402807277
84.5,0.7995933044679367,0.8618735183756632,0.8319338394773476
84.6,0.7987125143211125,0.861242401751293,0.8311798157305654
84.7,0.7946388070963987,0.8583204073880785,0.8276904899422914
84.8,0.7946388070963987,0.8583204073880785,0.8276904899422914
84.9,0.7894481180335066,0.8545899332179733,0.8232398161954494
85.0,0.7864897010240046,0.8524600814582959,0.8207008487692234
85.1,0.783415515505902,0.8502440359767642,0.8180607321813026
85.2,0.7813212292416299,0.8487326866038589,0.8162611033473464
85.3,0.7802551397805484,0.8479628174803492,0.8153446798999198
85.4,0.776991570177983,0.8456038571092523,0.8125378942344859
85.5,0.7736155910345973,0.8431601460773597,0.8096322321703682
85.6,0.7724483578823869,0.842314409836557,0.8086270869385934
85.7,0.7671683181604899,0.838483309577505,0.8040768888578436
85.8,0.7647389926700944,0.8367176666766296,0.8019814973559045
85.9,0.7590599703807672,0.8325827756909653,0.7970784981768891
