age,controls,patients
93.5,3.5489877381936792e-118,7.656269781545024e-114
94.0,3.1611189317522736e-123,8.469760530211191e-119
94.5,2.1983255252745977e-128,7.315430098365921e-124
95.0,1.1935977721451667e-133,4.93313985773077e-129
95.5,5.059863795646009e-139,2.5972982416968133e-134
96.0,1.6746902169096118e-144,1.0676650955524416e-139
96.5,4.327578656381271e-150,3.426597535639148e-145
97.0,8.731126632342536e-156,8.586298481030487e-151
97.5,1.3753411397394327e-161,1.6798236638137223e-156
98.0,1.6914743284046414e-167,2.565879389382251e-162
98.5,1.6241839620837103e-173,3.0600153962704293e-168
99.0,1.2176426585773464e-179,2.849218889731369e-174
99.5,7.127206164331538e-186,2.071299251896043e-180
