x,patient,control
15.175879396984925,0.07161519282603708,3.8934454278750326e-10
15.376884422110557,0.07073185792389874,1.1610661903517514e-10
15.577889447236181,0.0687112301788938,3.326400747578961e-11
15.778894472361813,0.06569603060985595,9.155279609153457e-12
15.979899497487438,0.06194983127605073,2.4206639114956296e-12
16.18090452261307,0.05779107188963541,6.148243613945517e-13
16.381909547738694,0.053533706336971514,1.500066386631929e-13
16.582914572864325,0.0494449442142033,3.5156290669662127e-14
16.78391959798995,0.045722864058902336,7.914438732228057e-15
16.98492462311558,0.042490292029915985,1.7114096844371207e-15
17.185929648241206,0.03979837909879372,3.554657385827811e-16
17.386934673366838,0.0376340039389881,7.091616795342258e-17
17.587939698492463,0.03592808310677755,1.3589110628174482e-17
17.788944723618094,0.034565021163542035,2.5010949240155404e-18
17.98994974874372,0.033395222721392635,4.421384801728708e-19
18.19095477386935,0.0322522237486591,7.507088852962792e-20
18.391959798994975,0.030974085321085695,1.2242396096337865e-20
18.592964824120607,0.02942636716008992,1.9175196703527087e-21
18.79396984924623,0.027522408709518754,2.8846225671179544e-22
18.994974874371863,0.02523648035027179,4.1678441551039034e-23
19.195979899497488,0.022606685359544958,5.783690655837338e-24
19.39698492462312,0.0197268232842668,7.708463058517653e-25
19.597989949748744,0.016729011768245233,9.867291195814266e-26
19.798994974874375,0.013760936394250951,1.2130925933911148e-26
20.0,0.010962595081738432,1.4323674046531128e-27
