age,tenth,ninetyeth,baseline
68.4,0.9917383128374907,0.9811843971622505,0.989761066574814
68.5,0.9915287985294804,0.9807098543480716,0.9895016757620388
68.6,0.9914448335958069,0.9805197129085527,0.9893977260258741
68.7,0.9913185129095398,0.9802336945518043,0.9892413432784455
68.8,0.9911497465013209,0.9798516429040448,0.9890324209679134
68.9,0.9909805891910163,0.9794687905139338,0.9888230233322562
69.0,0.990895865709435,0.9792770682084271,0.9887181484673602
69.1,0.990895865709435,0.9792770682084271,0.9887181484673602
69.2,0.990555978102051,0.9785081428736241,0.9882974406672453
69.3,0.9903854170532045,0.978122412006103,0.9880863358349311
69.4,0.9901288563157264,0.977542350620398,0.9877688049432346
69.5,0.9900427753056708,0.977347772408615,0.98766227172033
69.6,0.989827224769844,0.9768606359452637,0.9873955177435255
69.7,0.9895247117292126,0.9761771980445365,0.987021167124621
69.8,0.9893512849393259,0.9757855134830495,0.9868065692007776
69.9,0.9893512849393259,0.9757855134830495,0.9868065692007776
70.0,0.9892639263885517,0.975588247648676,0.986698475351566
70.1,0.9891762526442311,0.9753902926562045,0.9865899938036111
70.2,0.9889124362470433,0.9747947687820535,0.9862635792295665
70.3,0.9884250776449158,0.9736951724113729,0.9856606356014559
70.4,0.9881575565855414,0.9730918787330575,0.9853296979675948
70.5,0.9879779539023262,0.9726869702196267,0.985107532084831
70.6,0.9875718333421845,0.9717717343501326,0.9846052027377076
70.7,0.9871636530674414,0.9708523456507201,0.9841003758056565
70.8,0.9869362468868598,0.9703403466494034,0.9838191474320997
70.9,0.9865714267645299,0.9695192815622438,0.9833680147312909
71.0,0.986387266881379,0.9691049595490463,0.9831402998103218
71.1,0.9862024871384418,0.9686893432299724,0.9829118287075106
71.2,0.9860169270220421,0.9682720727055147,0.9826824030741007
71.3,0.9853656651233098,0.966808376157665,0.9818772682076443
71.4,0.9848494548597075,0.9656490911320018,0.981239184421186
71.5,0.9848494548597075,0.9656490911320018,0.981239184421186
71.6,0.9844695297914956,0.9647963705747911,0.98076961317603
71.7,0.9837059298949903,0.9630837966459371,0.9798259680077481
71.8,0.9836099544659694,0.9628686676933551,0.979707375490992
71.9,0.9833210110605861,0.9622211643830153,0.9793503579396526
72.0,0.982884447790111,0.9612433199334947,0.9788109896238509
72.1,0.982884447790111,0.9612433199334947,0.9788109896238509
72.2,0.9825896862969614,0.9605834095417068,0.9784468481727503
72.3,0.9820960172419223,0.9594787577319842,0.9778370398356803
72.4,0.981647363588341,0.9584754549549762,0.9772829010608581
72.5,0.9815968610345787,0.9583625555221378,0.9772205284229005
72.6,0.98108924119346,0.9572281776019842,0.976593640857318
72.7,0.9804728836374518,0.9558518207022052,0.9758325720131028
