x,case,control
5.98794840693974,0.9814319635763762,0.9940136111866609
6.011160701347896,0.9830353986876063,0.993037460386057
6.034372995756051,0.9845682642838283,0.9919884846340702
6.057585290164207,0.9860302222688314,0.9908669168083852
6.0807975845723625,0.9874209498555846,0.9896730057199583
6.104009878980518,0.9887401396850107,0.988407016021027
6.127222173388674,0.9899874999391921,0.9870692281073384
6.1504344677968295,0.9911627544489554,0.9856599380146502
6.173646762204985,0.992265642795773,0.9841794573095531
6.196859056613139,0.9932959204079351,0.9826281129746764
6.220071351021295,0.9942533586509377,0.9810062472883326
6.24328364542945,0.9951377449120417,0.9793142176986623
6.266495939837606,0.9959488826789612,0.9775523966923482
6.2897082342457615,0.9966865916126361,0.9757211716579609
6.312920528653917,0.9973507076140539,0.9738209447440109
6.336132823062073,0.9979410828850876,0.9718521327117757
6.3593451174702285,0.9984575859833135,0.9698151667829812
6.382557411878384,0.9989001018707847,0.9677104924824121
6.405769706286538,0.9992685319567336,0.9655385694755345
6.428982000694694,0.9995627941341791,0.9632998714012098
6.452194295102849,0.9997828228104235,0.9609948856995904
6.475406589511005,0.9999285689314202,0.9586241134352799
6.4986188839191605,1.0,0.9561880691158497
6.521831178327316,0.9999971000879475,0.9536872805058045
6.545043472735472,0.9999198698419213,0.9511222884360887
6.5682557671436275,0.9997683264832119,0.948493646609233
6.591468061551783,0.9995425038013438,0.9458019214002367
6.614680355959939,0.9992424521415176,0.9430476916532873
6.637892650368093,0.9988682383859043,0.9402315484744198
6.661104944776248,0.9984199459287993,0.9373540950202165
6.684317239184404,0.997897674645648,0.9344159462826596
6.7075295335925595,0.9973015408559617,0.9314177288702356
6.730741828000715,0.9966316772801413,0.9283600807854078
6.753954122408871,0.9958882329902312,0.9252436511985621
6.7771664168170265,0.9950713733546299,0.9220691002185425
6.800378711225182,0.9941812799767848,0.9188370986598848
6.823591005633338,0.9932181506279059,0.9155483278068691
6.846803300041492,0.9921821991737271,0.9122034791745023
6.870015594449647,0.991073655495361,0.9088032542665484
6.893227888857803,0.989892765404283,0.9053483643307303
6.9164401832659586,0.9886397905514892,0.9018395301112133
6.939652477674114,0.987315008330877,0.8982774815984992
6.96286477208227,0.9859187117768963,0.8946629577768472
6.9860770664904255,0.9844512094565262,0.8909967063693454
7.009289360898581,0.9829128253556313,0.8872794835807557
7.032501655306737,0.9813038987597572,0.8835120538382554
7.055713949714891,0.9796247841294251,0.8796951895301994
7.078926244123046,0.9778758509699914,0.8758296707430266
7.102138538531202,0.9760574836961398,0.8719162849964404
7.125350832939358,0.9741700814910716,0.8679558269769795
7.148563127347513,0.9722140581604718,0.8639490982701148
7.171775421755669,0.9701898419813203,0.8598969070909908
7.1949877161638245,0.9680978755456308,0.8558000680139417
7.21820001057198,0.9659386155991911,0.8516594017009061
7.241412304980136,0.9637125328753957,0.847475734628868
7.264624599388291,0.9614201119242456,0.843249898816448
7.287836893796445,0.9590618509366083,0.8389827315497733
7.311049188204601,0.9566382615638257,0.8346750751077485
7.334261482612757,0.954149868732763,0.8303277764868575
7.357473777020912,0.9515972104563878,0.8259416871256148
7.380686071429068,0.9489808376399784,0.8215176626287971
7.4038983658372235,0.9463013138830615,0.8170565624915745
7.427110660245379,0.9435592152771697,0.8125592498236667
7.450322954653535,0.9407551301995327,0.8080265910736464
7.47353524906169,0.9378896591027962,0.8034594557535125
7.496747543469844,0.9349634143008757,0.7988587161636524
7.519959837878,0.9319770197510554,0.7942252471183148
7.543172132286156,0.9289311108324384,0.7895599256717127
7.566384426694311,0.9258263341208559,0.7848636308448751
7.589596721102467,0.9226633471603515,0.7801372433533605
7.6128090155106225,0.9194428182313501,0.7753816453359564
7.636021309918778,0.916165426115627,0.77059772008447
7.659233604326934,0.9128318598581936,0.765786351774733
7.682445898735089,0.9094428185262134,0.7609484251989237
7.705658193143243,0.9059990109650715,0.7560848254993273
7.728870487551399,0.9025011555517092,0.7511964379036326
7.752082781959555,0.8989499799453519,0.7462841474618847
7.77529507636771,0.8953462208357447,0.7413488387851902
7.798507370775866,0.89169062368902,0.7363913957862865
7.8217196651840215,0.8879839424913193,0.7314127014220756
7.844931959592177,0.8842269394902934,0.7264136374382226
7.868144254000333,0.8804203849346014,0.7213950841159228
7.891356548408488,0.8765650568115372,0.7163579200209311
7.914568842816644,0.8726617405829041,0.711303021754953
7.937781137224798,0.8687112289192654,0.7062312637094892
7.960993431632954,0.8647143214326939,0.7011435178222257
7.984205726041109,0.8606718244081512,0.6960406533360658
8.007418020449265,0.8565845505336129,0.6909235365608816
8.03063031485742,0.8524533186290768,0.685793030638081
8.053842609265576,0.8482789533745704,0.6806499953080704
8.077054903673732,0.844062285037289,0.6754952866806944
8.100267198081887,0.8398041491979902,0.6703297570087337
8.123479492490043,0.8355053864767652,0.66515425446454
8.146691786898197,0.8311668422583172,0.6599696229198816
8.169904081306353,0.8267893664168686,0.6547767017290713
8.193116375714508,0.8223738130408244,0.6495763255154551
8.216328670122664,0.8179210401573102,0.644369323961321
8.23954096453082,0.8134319094567137,0.6391565216012993
8.262753258938975,0.8089072860173488,0.6339387376193211
8.28596555334713,0.8043480380303648,0.6287167856491883
8.309177847755286,0.799755036525022,0.6234914735788243
8.332390142163442,0.7951291550944537,0.618263603358255
8.355602436571596,0.7904712696220354,0.6130339708113797
8.378814730979752,0.7857822580084735,0.607803365451578
8.402027025387907,0.781062999899741,0.6025725703012116
8.425239319796063,0.7763143764159659,0.5973423617150591
8.448451614204219,0.7715372698813925,0.5921135092077325
8.471663908612374,0.7667325635555293,0.5868867752851205
8.49487620302053,0.7619011413655938,0.5816629152798931
8.518088497428685,0.7570438876403672,0.5764426771911101
8.541300791836841,0.7521616868455656,0.5712268015279638
8.564513086244997,0.7472554233208398,0.5660160211576937
8.58772538065315,0.7423259810185082,0.5608110611576984
8.610937675061306,0.7373742432441238,0.5556126386718746
8.634149969469462,0.7324010923989892,0.550421462771211
8.657362263877618,0.7274074097247081,0.5452382343186548
8.680574558285773,0.7223940750498841,0.5400636458382742
8.703786852693929,0.717361966539058,0.5348983813887345
8.726999147102084,0.7123119604439838,0.5297431164411046
8.75021144151024,0.7072449308573362,0.5245985177610039
8.773423735918396,0.7021617494689412,0.5194652432951035
8.79663603032655,0.697063285324624,0.5143439420619887
8.819848324734705,0.6919504045877568,0.5092352540473879
8.843060619142861,0.6868239703036005,0.5041398101037758
8.866272913551017,0.6816848421665179,0.4990582318543467
8.889485207959172,0.6765338762901446,0.49399113160136104
8.912697502367328,0.6713719249805968,0.4889391122388616
8.935909796775483,0.666199836512794,0.48390276716975184
8.95912209118364,0.6610184549099729,0.4788826802272322
8.982334385591795,0.655828619726465,0.4738794256005827
9.005546679999949,0.650631165833811,0.46889356776527946
9.028758974408104,0.6454269232102782,0.46392566141743175
9.05197126881626,0.6402167167338524,0.45897625141252646
9.075183563224416,0.6350013659787637,0.4540458727084567
9.098395857632571,0.6297816850156105,0.44913505031281764
9.121608152040727,0.624558482215142,0.444244299234447
9.144820446448882,0.6193325600557567,0.43937412443918605
9.168032740857038,0.6141047149347691,0.43452502080983474
9.191245035265194,0.6088757369835011,0.4296974731102733
9.214457329673348,0.6036464098862454,0.42489195595372103
9.237669624081503,0.598417510703148,0.42010893377509806
9.260881918489659,0.5931898096970615,0.41534886080746314
9.284094212897815,0.5879640701644001,0.41061218106248387
9.30730650730597,0.5827410482700505,0.40589932831490944
9.330518801714126,0.577521492886363,0.4012107260910036
9.353731096122281,0.5723061454362722,0.3965467876608999
9.376943390530437,0.5670957397405675,0.39190791603483627
9.400155684938593,0.5618910018693525,0.3872945039632266
9.423367979346748,0.5566926499977183,0.3827069339405243
9.446580273754902,0.5515013942656561,0.3781455782128322
9.469792568163058,0.5463179366422329,0.3736107987892087
9.493004862571214,0.5411429707940532,0.36910294745662914
9.51621715697937,0.5359771819580207,0.36462236579853985
9.539429451387525,0.5308212468184199,0.36016938521696584
9.56264174579568,0.5256758333883295,0.3557443269581103
9.585854040203836,0.52054160089538,0.35134750214139904
9.609066334611992,0.515419199671863,0.34697921179190905
9.632278629020147,0.5103092710491988,0.34263974687612975
9.655490923428301,0.5052124472567694,0.33832938834099774
9.678703217836457,0.500129351325114,0.33404840715614603
9.701915512244613,0.4950605969934923,0.32979706435931244
9.725127806652768,0.4900067886218076,0.32557561110484373
9.748340101060924,0.48496852110688893,0.3213842887152354
9.77155239546908,0.4799463798031223,0.3172233287356483
9.794764689877235,0.47494094044742574,0.31309295299133566
9.81797698428539,0.469952769088551,0.3089933736479218
9.841189278693546,0.46498242202070433,0.3049247932744648
9.8644015731017,0.46003044572146734,0.3008874049092436
9.887613867509856,0.4550973767939995,0.29688139212819875
9.910826161918012,0.4501837419135083,0.2929069291159682
9.934038456326167,0.44529005777795694,0.28896418073944674
9.957250750734323,0.440416831062993,0.2850533026238066
9.980463045142479,0.4355645583810687,0.281174441230909
10.003675339550634,0.4307337262447278,0.27732773394004395
10.02688763395879,0.42592481103402685,0.2735133091309279
10.050099928366945,0.42113827896806255,0.2697312862688926
10.073312222775101,0.41637458608057104,0.2659817759921976
10.096524517183255,0.4116341781995643,0.26226488020139854
10.11973681159141,0.4069174909309665,0.25858069215070234
10.142949105999566,0.4022249496462164,0.25492929654124385
10.166161400407722,0.39755696947379027,0.25131076961621146
10.189373694815878,0.3929139552946077,0.24772517925775753
10.212585989224033,0.3882963017412781,0.24417258508562292
10.235798283632187,0.38370439320114175,0.2406530385574098
10.259010578040344,0.3791386038230583,0.23716658307043129
10.282222872448498,0.374599297527904,0.23371325406507676
10.305435166856656,0.3700868280227135,0.23029307912961447
10.32864746126481,0.36560153881843677,0.22690607810637844
10.351859755672967,0.3611437632512391,0.22355226319925633
10.37507205008112,0.35671382450731187,0.22023163908242852
10.398284344489278,0.3523120356511202,0.2169442030102747
10.421496638897432,0.34793869965705654,0.2136899449283991
10.444708933305586,0.3435941094444184,0.21046884758569212
10.467921227713743,0.33927854791567646,0.2072808866473768
10.491133522121897,0.3349922879979637,0.20412603080896907
10.514345816530055,0.3307355926877236,0.20100424191108382
10.537558110938209,0.32650871509847246,0.1979154750550345
10.560770405346366,0.3223118985115958,0.1948596787191484
10.58398269975452,0.3181453764301394,0.19183679487575017
10.607194994162677,0.31400937263550976,0.18884675910873688
10.630407288570831,0.309904101247045,0.18588950073169816
10.653619582978985,0.30582976678437085,0.1829649429065054
10.676831877387142,0.30178656423249456,0.18007300276232366
10.700044171795296,0.2977746791095652,0.17721359151498067
10.723256466203454,0.2937942875372301,0.17438661458663035
10.746468760611608,0.28984555631353653,0.17159197172566495
10.769681055019765,0.28592864298829374,0.16882955712680486
10.792893349427919,0.2820436959408484,0.1660992595513235
10.816105643836076,0.2781908544601869,0.16340096244733884
10.83931793824423,0.2743702488273191,0.1607345440701303
10.862530232652384,0.27058200039985325,0.15809987760241503
10.885742527060541,0.26682622169871395,0.1554968312745405
10.908954821468695,0.26310301649692597,0.15292526848453827
10.932167115876853,0.25941247991039285,0.15038504791798327
10.955379410285007,0.2557546984906151,0.14787602366761965
10.978591704693164,0.2521297503192629,0.14539804535269088
11.001803999101318,0.24853770510455342,0.14295095823793977
11.025016293509475,0.24497862427934647,0.14053460335221762
11.04822858791763,0.24145256110090912,0.1381488176066703
11.071440882325783,0.23795956075226335,0.13579343391244295
11.09465317673394,0.23449966044506335,0.13346828129786986
11.117865471142094,0.2310728895239297,0.13117318502510134
11.141077765550252,0.22767926957216714,0.12890796670612428
11.164290059958406,0.2243188145188132,0.12667244441814116
11.187502354366563,0.22099153074693342,0.12446643281826006
11.210714648774717,0.21769741720311486,0.12228974325746479
11.233926943182874,0.214436465508074,0.12014218389381871
11.257139237591028,0.21120866006833042,0.11802355980487483
11.280351531999182,0.20801397818886624,0.11593367309924647
11.30356382640734,0.20485239018671703,0.1138723230273127
11.326776120815493,0.20172385950542696,0.11183930609102015
11.34998841522365,0.19862834283029845,0.1098344161527468
11.373200709631805,0.19556579020438591,0.107857444543204
11.396413004039962,0.1925361451451556,0.10590818016833559
11.419625298448116,0.18953934476176512,0.10398640961519541
11.442837592856273,0.1865753198728864,0.10209191725676549
11.466049887264427,0.1836439951250255,0.10022448535569593
11.489262181672581,0.18074528911126633,0.09838389416693245
11.512474476080738,0.17787911449038915,0.09656992203921258
11.535686770488892,0.17504537810630164,0.09478234551540472
11.55889906489705,0.17224398110771952,0.09302093943166269
11.582111359305204,0.1694748190680521,0.09128547701538188
11.605323653713361,0.16673778210542126,0.08957572998192696
11.628535948121515,0.1640327550027739,0.08789146863011942
11.651748242529672,0.1613596173280188,0.08623246193645857
11.674960536937826,0.1587182435541478,0.08459847764806475
11.698172831345984,0.1561085031792761,0.08298928237432125
11.721385125754137,0.15353026084656118,0.08140464167720556
11.744597420162291,0.1509833764639386,0.07984432016028803
11.767809714570449,0.14846770532363376,0.07830808155639007
11.791022008978603,0.1459830982213966,0.07679568881388578
11.81423430338676,0.14352940157540728,0.07530690418163284
11.837446597794914,0.14110645754481563,0.07384148929252773
11.860658892203071,0.13871410414785587,0.072399205245667
11.883871186611225,0.13635217537950362,0.07097981268711288
11.907083481019383,0.13402050132861937,0.06958307188924814
11.930295775427536,0.1317189082945467,0.0682087428287187
11.95350806983569,0.1294472189031116,0.06685658526295114
11.976720364243848,0.12720525222199136,0.06552635880524497
11.999932658652002,0.12499282387540869,0.06421782299843153
12.023144953060159,0.12280974615810937,0.06293073738709437
12.046357247468313,0.12065582814859271,0.06166486158835251
12.06956954187647,0.11853087582154853,0.060419955361197264
12.092781836284624,0.11643469215947497,0.059195778674388445
12.115994130692782,0.11436707726343133,0.05799209177290167
12.139206425100936,0.11232782846290358,0.05680865524293333
12.16241871950909,0.11031674042473825,0.05564523007545772
12.185631013917247,0.1083336052611224,0.054501577728342396
12.2088433083254,0.10637821263657518,0.053377460187022
12.232055602733558,0.10445034987391857,0.052272640023731054
12.255267897141712,0.10254980205920543,0.05118688045530445
12.27848019154987,0.10067635214557004,0.05011994539954325
12.301692485958023,0.09882978105598195,0.049071599530156725
12.32490478036618,0.0970098677848703,0.04804160833028067
12.348117074774335,0.09521638949860185,0.04702973814458251
12.371329369182488,0.09344912163478192,0.0460357562299558
12.394541663590646,0.09170783800036239,0.0450594308048144
12.4177539579988,0.08999231086853243,0.04410053109699318
12.440966252406957,0.0883023110743702,0.043158827390261466
12.464178546815111,0.08663760810924112,0.042234091069462305
12.487390841223268,0.08499797021391854,0.041326094664282054
12.510603135631422,0.08338316447041591,0.040434611891664855
12.53381543003958,0.08179295689250751,0.039559417696878
12.557027724447734,0.08022711251492959,0.0387002882932431
12.580240018855887,0.07868539548124083,0.037857001200540495
12.603452313264045,0.07716756913033397,0.03702933528210174
12.626664607672199,0.07567339608158483,0.036217070780601116
12.649876902080356,0.07420263831862396,0.03541998935255733
12.67308919648851,0.0727550572717273,0.034637874101561494
12.696301490896667,0.07133041389880808,0.033870509610241226
12.719513785304821,0.06992846876500945,0.03311768197097776
12.742726079712979,0.0685489821208826,0.032379178815386815
12.765938374121133,0.06719171397915008,0.03165478934258117
12.789150668529286,0.0658564241900423,0.030944304346225852
12.812362962937444,0.06454287251520707,0.030247516240403987
12.835575257345598,0.06325081870018533,0.029564219084307165
12.858787551753755,0.061980022545448266,0.02889420860576489
12.881999846161909,0.060730243975997626,0.02823728222363146
12.905212140570066,0.0595012431095213,0.02759323906904298
12.92842443497822,0.05829278032310924,0.026961880005564067
12.951636729386378,0.057104616318523295,0.02634300764823729
12.974849023794532,0.055936512186027666,0.025736426381555173
12.998061318202685,0.05478822946677446,0.025141942376368548
13.021273612610843,0.05365953021375198,0.024559363605750492
13.044485907018997,0.052550177051295346,0.02398849985983199
13.067698201427154,0.05145993323316185,0.023429162759625633
13.090910495835308,0.050388562699178636,0.02288116576985698
13.114122790243465,0.049335830130462104,0.022344324210818202
13.13733508465162,0.04830150100322025,0.02181845526926433
13.160547379059777,0.04728534164113727,0.021303378008367086
13.18375967346793,0.04628711926635336,0.020798913376746567
13.206971967876088,0.04530660204904058,0.020304884216595882
13.230184262284242,0.04434355915558805,0.01982111527091931
13.253396556692396,0.04339776079539955,0.019347433189899125
13.276608851100553,0.04246897826631622,0.01888366653641098
13.299821145508707,0.04155698399867174,0.018429645790705048
13.323033439916864,0.04066155159798873,0.017985203354269886
13.346245734325018,0.039782455886329615,0.017550173552898816
13.369458028733176,0.038919472942308846,0.017124392638974525
13.39267032314133,0.03807238013978166,0.016707698792991693
13.415882617549487,0.037240956185216785,0.016299932124333515
13.43909491195764,0.0364249811537693,0.015900934671321885
13.462307206365795,0.035624236524062054,0.015510550400556782
13.485519500773952,0.03483850521169182,0.015128625205564357
13.508731795182106,0.03406757160147171,0.01475500690477013
13.531944089590263,0.03331122157842261,0.014389545238814916
13.555156383998417,0.03256924255753036,0.014032091867231429
13.578368678406575,0.031841423512279234,0.013682500364497722
13.601580972814729,0.031127555001979973,0.013340626215486193
13.624793267222886,0.03042742919790357,0.013006326810323219
13.64800556163104,0.02974083990823965,0.012679461438678548
13.671217856039194,0.029067582601891205,0.012359891283499088
13.694430150447351,0.02840745443112396,0.012047479414205389
13.717642444855505,0.027760254253085852,0.01174209077936678
13.740854739263662,0.027125782650210522,0.011443592198870797
13.764067033671816,0.026503841949524883,0.011151852355604638
13.787279328079974,0.025894236240873312,0.010866741786663093
13.810491622488128,0.025296771394078724,0.010588132874100277
13.833703916896285,0.02471125507505406,0.01031589983523951
13.856916211304439,0.024137496760884527,0.010049918712558286
13.880128505712593,0.023575307753894357,0.00979006736316235
13.90334080012075,0.0230245011947182,0.009536225447865164
13.926553094528904,0.022484892074393144,0.009288274419887237
13.949765388937061,0.021956297245488254,0.009046097513189879
13.972977683345215,0.021438535432291232,0.00880957973045882
13.996189977753373,0.02093142724006729,0.008578607830751022
14.019402272161527,0.020434795163410444,0.008353070316820007
14.042614566569684,0.01994846359370256,0.008132857422132602
14.065826860977838,0.019472258825700344,0.00791786109759201
14.089039155385992,0.019006009063265786,0.007707974997979651
14.11225144979415,0.01854954442425961,0.007503094468130115
14.135463744202303,0.018102696944615214,0.007303116528851939
14.15867603861046,0.01766530058160971,0.007107939862606818
14.181888333018614,0.01723719121635193,0.0069174647989609294
14.205100627426772,0.016818206655503178,0.006731593299819613
14.228312921834926,0.016408186632250226,0.006550228944458914
14.251525216243083,0.01600697280654665,0.006373276914364942
14.274737510651237,0.015614408764641822,0.0062006439778938705
14.29794980505939,0.015230340017913398,0.00603223847476323
14.321162099467548,0.014854614001022393,0.0058679703003866115
14.344374393875702,0.014487080069407528,0.005707750890062635
14.36758668828386,0.014127589496135757,0.005551493203028846
14.390798982692013,0.013775995468127593,0.00539911170639185
14.41401127710017,0.013432153081772652,0.00525052235894339
14.437223571508325,0.013095919337954297,0.0051056425948733785
14.460435865916482,0.012767153136498404,0.004964391307389126
14.483648160324636,0.012445715270064857,0.0048266888322512835
14.506860454732793,0.012131468417496861,0.004692456931235335
14.530072749140947,0.011824277136645937,0.004561618775528682
14.553285043549101,0.011524007856687763,0.004434098929071727
14.576497337957258,0.011230528869946082,0.004309823331852394
14.599709632365412,0.010943710323240298,0.004188719283162499
14.62292192677357,0.010663424208772296,0.004070715424824223
14.646134221181724,0.010389544354569276,0.0039557417243954035
14.669346515589881,0.010121946414496754,0.0038437294583610186
14.692558809998035,0.009860507857858662,0.0037346111953192266
14.715771104406192,0.009605107958598185,0.0036283207791689798
14.738983398814346,0.009355627784115838,0.0035247933123070856
14.7621956932225,0.009111950183718283,0.0034239651388413114
14.785407987630657,0.00887395977671351,0.0033257738278269075
14.808620282038811,0.008641542940166471,0.003230158156533045
14.831832576446969,0.008414587796328966,0.003137058093745559
14.855044870855123,0.008192984199758748,0.003046414783112643
14.87825716526328,0.007976623724140644,0.002958170526539159
14.901469459671434,0.0077653996488242115,0.0028722687676359018
14.924681754079591,0.007559206945090535,0.0027886540752290606
14.947894048487745,0.007357942262162091,0.002707272126935842
14.971106342895899,0.007161503912967965,0.0026280696928111147
14.994318637304056,0.00696979185967768,0.0025509946190705587
15.01753093171221,0.00678270769901606,0.0024759958118950602
15.040743226120368,0.006600154647371006,0.0024030232213210546
15.063955520528522,0.006422037525707096,0.0023320278252215976
15.087167814936679,0.006248262744295925,0.0022629616133822243
15.110380109344833,0.0060787382872757615,0.002195777571676164
15.13359240375299,0.005913373697050984,0.002130429666342559
15.156804698161144,0.005752080058543451,0.002066872828371905
15.180016992569298,0.0055947699833058155,0.0020050629380020807
15.203229286977455,0.005441357593508318,0.001944956809328711
15.22644158138561,0.005291758505809106,0.0018865121750331572
15.249653875793767,0.0051458898151183355,0.0018296876712311997
15.27286617020192,0.005003670078266517,0.0017744428224457176
15.296078464610078,0.004865019297586316,0.0017207380267059325
15.319290759018232,0.0047298589044180855,0.0016685345407762683
15.34250305342639,0.00459811174254781,0.0016177944655170874
15.365715347834543,0.0044697020515873055,0.0015684807313800634
15.388927642242697,0.004344555450304885,0.0015205570840401822
15.412139936650854,0.004222598919915826,0.0014739880701667546
15.435352231059008,0.004103760787340775,0.0014287390233353688
15.458564525467166,0.00398797070844025,0.001384776050082595
15.48177681987532,0.0038751596512337223,0.001342066016105376
15.504989114283477,0.0037652598791105135,0.0013005765326065091
15.528201408691631,0.0036582049340406915,0.0012602759427879355
15.551413703099788,0.0035539296197928238,0.0012211333084930164
15.574625997507942,0.0034523699851662635,0.0011831183969992448
15.597838291916096,0.0033534633072444405,0.0011462016679623477
15.621050586324253,0.003257148074676344,0.0011103542605129658
15.644262880732407,0.00316336397099252,0.0010755479805067709
15.667475175140565,0.0030720518579618497,0.0010417552879287623
15.690687469548719,0.002983153758995576,0.0010089492844526156
15.713899763956876,0.0028966128426040644,0.0009771037011554967
15.73711205836503,0.0028123734059125427,0.0009461928863890319
15.760324352773187,0.002730380858240844,0.0009161917938066827
15.783536647181341,0.0026505817047530263,0.0008870759705479947
15.806748941589495,0.00257292353018152,0.000858821545579805
15.829961235997652,0.002497354982631224,0.000831405218194673
15.853173530405806,0.0024238257574680654,0.0008048042466665198
15.876385824813964,0.002352286581296629,0.000778996437063445
15.899598119222118,0.0022826891960314962,0.0007539601322176818
15.922810413630275,0.0022149863430662156,0.0007296742008524048
15.946022708038429,0.0021491317475443293,0.0007061180268652495
15.969235002446586,0.002085080102735983,0.0006832714987680969
15.99244729685474,0.0020227870545242144,0.0006611149992828315
16.015659591262896,0.0019622091860041356,0.0006396293950925111
16.03887188567105,0.0019033040021986891,0.0006187960267474964
16.062084180079204,0.0018460299148940205,0.000598596698725896
16.085296474487365,0.001790346227597631,0.00057901366964769
16.10850876889552,0.00173621312062229,0.0005600296426418529
16.131721063303672,0.001683591636298233,0.0005416277558656212
16.154933357711826,0.0016324436643166055,0.0005237915731752096
16.178145652119987,0.001582731927206366,0.0005065050749470062
16.20135794652814,0.0015344199659471402,0.0004897526490484003
16.224570240936295,0.0014874721257200217,0.00047351908195719737
16.24778253534445,0.001441853541798624,0.0004577895500287091
16.270994829752603,0.0013975301255821145,0.0004425496109093995
16.294207124160764,0.0013544685507720696,0.0004277851950960137
16.317419418568917,0.0013126362396948922,0.00041348259763909133
16.34063171297707,0.001272001349771113,0.0003996284699896223
16.363844007385225,0.0012325327601332551,0.0003862098119877441
16.387056301793386,0.0011942000583933497,0.00037321396399217033
16.41026859620154,0.0011569735275614218,0.0003606285991491396
16.433480890609694,0.0011208241331157982,0.0003484417157995306
16.456693185017848,0.0010857235102264794,0.0003366416300229004
16.479905479426,0.0010516439511321697,0.00032521696831704376
16.503117773834163,0.001018558392671812,0.00031415666041172087
16.526330068242316,0.0009864404039712975,0.0003034499322151838
16.54954236265047,0.0009552641742857278,0.0002930862988920352
16.572754657058624,0.0009250045009978866,0.0002830555580710536
16.595966951466785,0.0008956367777730804,0.0002733477831814892
16.61917924587494,0.0008671369828707496,0.0002639533169163917
16.642391540283093,0.0008394816676128411,0.00025486276482145607
16.665603834691247,0.0008126479450092232,0.00024606698900793954
16.6888161290994,0.0007866134785399937,0.0002375571019881021
16.71202842350756,0.0007613564710946539,0.00022932446063167559
16.735240717915715,0.0007368556540680162,0.00022136066024183666
16.75845301232387,0.0007130902766125011,0.00021365752874911957
16.781665306732023,0.0006900400950466683,0.0002062071210217707
16.804877601140184,0.0006676853624194798,0.00019900171329096026
16.828089895548338,0.0006460068182299365,0.00019203379768932481
16.851302189956492,0.0006249856783014725,0.00018529607690124982
16.874514484364646,0.00060460362481066,0.00017878145892337297
16.8977267787728,0.0005848427964695039,0.00017248305193371674
16.92093907318096,0.0005656857788606531,0.0001663941592678978
16.944151367589114,0.0005471155949248206,0.0001605082745008607
16.96736366199727,0.0005291156955995187,0.0001548190766325444
16.990575956405422,0.0005116699506083756,0.00014932042537596342
17.013788250813583,0.0004947626394000421,0.0001440063565461114
17.037000545221737,0.00047837844223579665,0.00013887107754816198
17.06021283962989,0.00046250243142478565,0.0001339089629633872
17.083425134038045,0.00044712006270595535,0.0001291145502312813
17.1066374284462,0.0004322171667755278,0.0001244825354263336
17.12984972285436,0.0004177799409589292,0.00012000776912792047
17.153062017262513,0.00040379494102604015,0.00011568525238180403
17.176274311670667,0.0003902490731485148,0.00011151013275169653
17.19948660607882,0.0003771295859980365,0.00010747770045941406
17.222698900486982,0.0003644240629841899,0.00010358338461209566
17.245911194895136,0.000352120414630715,9.982274951501293e-05
17.26912348930329,0.0003402068710887749,9.619149106847647e-05
17.292335783711444,0.00032867197478597557,9.268543324738798e-05
17.315548078119605,0.00031750457320972966,8.930052466196606e-05
17.33876037252776,0.0003066938118236017,8.603283519820902e-05
17.361972666935912,0.0002962291271152015,8.287855273664708e-05
17.385184961344066,0.0002861002397742599,7.983397994797949e-05
