age,controls,patients
24.5,5.022867354084224e-69,2.2883348356501243e-46
25.0,2.686436327436994e-65,2.3822719491028508e-43
25.5,1.1218020360458723e-61,1.9363235704581734e-40
26.0,3.657385394387104e-58,1.2287947781098382e-37
26.5,9.309793725265667e-55,6.088293944995302e-35
27.0,1.8502236199169215e-51,2.3551940593431435e-32
27.5,2.870934030176685e-48,7.11332435583965e-30
28.0,3.478059725612148e-45,1.6773873262281984e-27
28.5,3.2897711508123494e-42,3.088224985683057e-25
29.0,2.429456739398413e-39,4.439145065288472e-23
29.5,1.400772097977773e-36,4.982009742393777e-21
30.0,6.3058062807842875e-34,4.36540596485261e-19
30.5,2.2163002583310135e-31,2.98647946288185e-17
31.0,6.081789709004011e-29,1.5951783901839286e-15
31.5,1.3030138493411198e-26,6.652330424398677e-14
32.0,2.1796235620571588e-24,2.165973793693636e-12
32.5,2.846615346518257e-22,5.5061420687924764e-11
33.0,2.902624847762677e-20,1.09283968609316e-09
33.5,2.310829276116526e-18,1.693481017579763e-08
34.0,1.4363478986045132e-16,2.048891864898829e-07
34.5,6.9705373029970194e-15,1.935408185843529e-06
35.0,2.6411173489050706e-13,1.427384383421069e-05
35.5,7.813110568420746e-12,8.219097812708796e-05
36.0,1.804575565815061e-10,0.0003695066381711105
36.5,3.254175754443987e-09,0.0012969866082305113
37.0,4.581648498822212e-08,0.0035543921590081387
37.5,5.036366884550244e-07,0.007605360742701672
38.0,4.322428141039551e-06,0.012707006068359833
38.5,2.8963632897715065e-05,0.016587473764051886
39.0,0.0001515280787149707,0.016969820754583507
39.5,0.0006189392566744832,0.013836254994434716
40.0,0.0019738664772226927,0.009769105493007716
