x,multi-finetuned,multi-frozen,baseline,linear
0.628,0.6671790208771717,0.7088431809712888,0.4282750224339197,0.7094784152205661
0.63,0.6630278792508636,0.7095646173355183,0.4219394504220382,0.7173712197787787
0.632,0.6588170185508505,0.7099391477096859,0.41606272815266454,0.7247940862218583
0.634,0.6545861098853493,0.709958207406927,0.41063181299665197,0.7317356135411355
0.636,0.6503742083844062,0.7096147769379616,0.40563151304442063,0.7381875529508035
0.638,0.6462194651741362,0.7089033251428656,0.4010445752637583,0.744144717544728
0.64,0.6421588458254917,0.7078197451256397,0.3968517894491446,0.7496048688640163
0.642,0.6382278575956977,0.7063612844696265,0.3930321080658713,0.7545685811934789
0.644,0.6344602876976838,0.7045264711631635,0.38956278178496134,0.7590390845535481
0.646,0.6308879547277437,0.7023150366007754,0.3864195101848305,0.7630220875224292
0.648,0.6275404752556291,0.699727836947617,0.3835766067723316,0.7665255812092291
0.65,0.6244450474359627,0.6967667740657266,0.3810071771588458,0.7695596258994895
0.652,0.6216262533372597,0.6934347171018096,0.3786833089258339,0.7721361221060148
0.654,0.6191058815070389,0.6897354257295455,0.3765762714375606,0.7742685679754514
0.656,0.6169027711009443,0.6856734759265491,0.3746567236146791,0.7759718052194877
0.658,0.6150326787029108,0.6812541890487586,0.3728949274779585,0.7772617559528697
0.66,0.6135081687548428,0.6764835648447605,0.3712609651124501,0.7781551530226736
0.662,0.6123385283005711,0.6713682189309523,0.36972495659316734,0.7786692665979693
0.664,0.6115297065327513,0.6659153251268478,0.3682572763567039,0.7788216299499593
0.666,0.6110842794152829,0.6601325629297592,0.36682876550040544,0.778629767483699
0.668,0.6110014394402968,0.6540280702907942,0.3654109375414267,0.7781109281778228
0.67,0.6112770103700281,0.6476104017409036,0.36397617527038634,0.7772818276431601
0.672,0.6119034866120502,0.6408884918078528,0.36249791648512397,0.7761584020200794
0.674,0.6128700966833085,0.6338716235636412,0.36095082658469757,0.7747555768942402
0.676,0.6141628900357478,0.6265694020481303,0.35931095623659065,0.7730870543183921
0.678,0.6157648463454637,0.6189917322295933,0.35755588259454846,0.7711651208822903
0.68,0.6176560062093793,0.6111488010874382,0.35566483283329986,0.7690004795732066
0.682,0.61981362204917,0.6030510633373656,0.3536187890719936,0.7666021079166558
0.684,0.6222123278922712,0.5947092302654879,0.3514005740726072,0.7639771445828236
0.686,0.6248243265844848,0.5861342610959781,0.34899491741509053,0.7611308062919347
0.6880000000000001,0.6276195928881667,0.5773373562871237,0.34638850216006906,0.7580663364560627
0.6900000000000001,0.63056609083406,0.5683299521335828,0.3435699923055116,0.7547849865610634
0.6920000000000001,0.6336300036233345,0.5591237160480869,0.3405300416195453,0.7512860308273143
0.6940000000000001,0.6367759743188419,0.5497305419039742,0.3372612846820424,0.7475668141992264
0.6960000000000001,0.6399673555205481,0.540162544840205,0.33375831118817306,0.7436228332096383
0.6980000000000001,0.6431664661889412,0.5304320549625952,0.33001762475427493,0.739447848755159
0.7000000000000001,0.6463348537613451,0.5205516094181178,0.3260375876177488,0.7350340293119145
0.7020000000000001,0.6494335596988854,0.5105339423723394,0.32181835273687387,0.7303721226276029
0.704,0.6524233866057458,0.5003919724823644,0.3173617848732419,0.7254516534551189
0.706,0.6552651650767595,0.4901387875277164,0.31267137227968367,0.7202611444547423
0.708,0.657920018453846,0.47978762593804003,0.3077521306218182,0.7147883569951383
0.71,0.6603496237058698,0.4693518550378102,0.30261050073423224,0.7090205482365696
0.712,0.6625164666898499,0.4588449459127659,0.2972542417560167,0.7029447405904499
0.714,0.6643840901038053,0.4482804448888903,0.29169232110874826,0.6965479994240217
0.716,0.6659173325027232,0.43767194170066726,0.2859348026771813,0.689817714722979
0.718,0.6670825568190006,0.42703303450945,0.27999273443336253,0.6827418823419942
0.72,0.6678478669072019,0.4163772920133333,0.2738780366131385,0.6753093804659182
0.722,0.6681833107199996,0.405718212965384,0.26760339141458406,0.6675102369736318
0.724,0.6680610688176551,0.39506918348602665,0.26118213504509163,0.6593358835414186
0.726,0.6674556270172894,0.38444343261634845,0.2546281528017249,0.6507793925409586
0.728,0.666343932100301,0.3738539866110741,0.24795577773166486,0.641835693074628
0.73,0.6647055296164587,0.36331362251182364,0.24117969328928202,0.6325017628423191
0.732,0.6625226829510348,0.3528348215723472,0.23431484028631036,0.6227767929427049
0.734,0.6597804729564718,0.3424297231271456,0.2273763283237991,0.6126623231697053
0.736,0.6564668775918779,0.33211007950285654,0.22037935180059026,0.6021623458628057
0.738,0.6525728311614184,0.32188721256804165,0.21333911051396173,0.5912833768980337
0.74,0.6480922628954724,0.3117719725015739,0.2062707348042111,0.5800344929541806
0.742,0.6430221147752792,0.30177469933316775,0.19918921514627178,0.5684273347455889
0.744,0.6373623386614153,0.29190518777229885,0.1921093360574115,0.5564760764674891
0.746,0.631115872947503,0.28217265579457257,0.18504561416970758,0.5441973622416478
0.748,0.6242885991215898,0.27258571739863524,0.17801224030808196,0.5316102108687363
0.75,0.6168892787769505,0.26315235988302405,0.1710230254176454,0.5187358906794931
0.752,0.6089294717701015,0.25387992592230174,0.1640913501962281,0.5055977667205991
0.754,0.6004234363747007,0.2447751006468606,0.15723011830739625,0.492221122905455
0.756,0.5913880124240554,0.2358439038523217,0.1504517130740891,0.47863296209809947
0.758,0.5818424885704077,0.22709168738421384,0.14376795758129388,0.4648617873750772
0.76,0.571808454914249,0.21852313766304168,0.13719007814613876,0.4509373679214817
0.762,0.5613096423701429,0.21014228323562303,0.13072867114362816,0.43689049316122514
0.764,0.5503717502352533,0.20195250716221647,0.12439367320444612,0.42275271879719706
0.766,0.5390222635118412,0.19395656397688343,0.1181943348263837,0.4085561084450351
0.768,0.5272902616040652,0.18615660089221117,0.11213919746185733,0.39433297448689236
0.77,0.515206220061781,0.1785541828600829,0.10623607415971441,0.3801156216524621
0.772,0.5028018070787889,0.1711503210487878,0.10049203384937064,0.36593609665823795
0.774,0.4901096764699105,0.1639455042543015,0.09491338935882614,0.35182594700836833
0.776,0.4771632588499853,0.15693973273068665,0.08950568925504436,0.3378159917882446
0.778,0.46399655271874896,0.15013255390187222,0.08427371358555234,0.3239361069723651
0.78,0.4506439171186678,0.14352309940472976,0.0792214735841485,0.3102150274290479
0.782,0.43713986747911454,0.13711012291150543,0.07435221538173412,0.296680167444237
0.784,0.4235188761903555,0.13089203818811174,0.06966842773605969,0.28335746121315714
0.786,0.4098151793661461,0.12486695686308515,0.06517185376239656,0.27027122437007667
0.788,0.39606259115528963,0.11903272540967261,0.0608635066116341,0.2574440372505758
0.79,0.38229432685216785,0.11338696087965114,0.0567436890040426,0.24489665021478751
0.792,0.36854283593538495,0.10792708497119267,0.05281201648694955,0.2326479110107339
0.794,0.3548396460342532,0.10265035606327365,0.04906744424391314,0.22071471382996075
0.796,0.3412152186867459,0.09755389890449992,0.04550829724270302,0.20911196940812576
0.798,0.3276988176115466,0.09263473170355749,0.04213230347055864,0.19785259525525656
0.8,0.31431839007309903,0.08788979043034145,0.0389366299687753,0.18694752486696206
0.802,0.301100461773762,0.08331595019983135,0.03591792134559341,0.17640573457128497
0.804,0.2880700455634424,0.07891004367357106,0.03307234041744022,0.16623428650716512
0.806,0.2752505641159086,0.07466887647480568,0.03039561060452785,0.15643838610989175
0.808,0.26266378658432865,0.07058923967172392,0.027883059688186683,0.14702145239589687
0.81,0.2503297791176888,0.06666791943762883,0.02552966452457357,0.13798519929228276
0.812,0.23826686899626384,0.06290170404622465,0.023330096302800574,0.12932972624349953
0.8140000000000001,0.22649162202918632,0.05928738840368367,0.021278765935222516,0.12105361634594862
0.8160000000000001,0.2150188327516523,0.05582177635599808,0.019369869173571367,0.11315404030772382
0.8180000000000001,0.20386152686400613,0.0525016810398649,0.017597431056665617,0.10562686460179561
0.8200000000000001,0.19303097527073068,0.04932392356758667,0.01595534931323985,0.0984667622728906
0.8220000000000001,0.18253671900443136,0.04628533035111816,0.01443743636659752,0.09166732496723516
0.8240000000000001,0.17238660425873914,0.0433827293774351,0.013037459615738885,0.0852211748764051
0.8260000000000001,0.16258682670452038,0.040612945747095563,0.011749179699711619,0.07912007541789826
0.8280000000000001,0.1531419842259096,0.03797279678059475,0.010566386487455651,0.07335503961211938
0.8300000000000001,0.14405513718619983,0.03545908698338637,0.009482932573592033,0.06791643525491263
0.8320000000000001,0.1353278753180265,0.03306860314097072,0.00849276410063878,0.06279408612349488
0.834,0.12696039032722967,0.030798109790956197,0.00758994876920115,0.0579773685889431
0.836,0.11895155330442221,0.02864434529037285,0.006768700938983735,0.05345530313800537
0.838,0.11129899605211799,0.026604018664661135,0.00602340376423034,0.04921664042896784
0.84,0.10399919545731609,0.024673807390584716,0.005348628346684695,0.04524994161917563
0.842,0.09704756006895576,0.02285035622981999,0.004739149926728836,0.04154365280446349
0.844,0.09043851807574718,0.02113027719401696,0.004189961168402091,0.03808617350248431
0.846,0.08416560592160677,0.01951015068663704,0.00369628262604163,0.03486591919237174
0.848,0.07822155684242244,0.017986527832626973,0.0032535705089104276,0.03187137799232288
0.85,0.0725983886582554,0.01655593397473688,0.002857521885085639,0.02909116161473412
0.852,0.06728749020841712,0.015214873285667079,0.0025040774868687462,0.026514050785989823
0.854,0.06227970587240869,0.013959834418747532,0.002189422296937615,0.024129035355525106
0.856,0.057565417676570224,0.012787297096953764,0.001909984107382005,0.021925349347177728
0.858,0.053134624543827905,0.011693739521019455,0.001662430252719611,0.019892501226037404
0.86,0.04897701830135493,0.010675646462415405,0.0014436627231343162,0.01802029966695247
0.862,0.04508205611775417,0.009729517896093758,0.0012508118657334484,0.016298875117562256
0.864,0.041439029096870555,0.008851878021096684,0.0010812288798663207,0.014718697450192261
0.866,0.03803712680914012,0.008039284514280954,0.0009324773078077542,0.013270589994112961
0.868,0.03486549759296577,0.007288337863273405,0.0008023237147471232,0.011945740233418012
0.87,0.03191330450769117,0.0065956906290599755,0.0006887277424176292,0.01073570744695088
0.872,0.029169776865941473,0.005958056495961718,0.0005898317092446864,0.009632427556002255
0.874,0.02662425731624425,0.005372218976752382,0.000503949916979273,0.00862821543356798
0.876,0.02426624448667976,0.004835039652897033,0.00042955780979662023,0.007715764916309937
0.878,0.0220854312367688,0.0043434658438718755,0.00036528111714817204,0.00688814674743684
0.88,0.020071738597753977,0.003894537614808179,0.0003098850965987829,0.006138804665858486
0.882,0.018215345510864348,0.0034853940478332206,0.0002622639777732804,0.005461549844408662
0.884,0.016506714499074114,0.003113278719019224,0.0002214306936555594,0.004850553867849181
0.886,0.014936613430297467,0.0027755443393984855,0.00018650697107083764,0.004300340429870252
0.888,0.013496133549017637,0.0024696565346815453,0.00015671383844097531,0.003805775917423413
0.89,0.012176703969094533,0.0021931967538025778,0.00013136259599872422,0.0033620590404735647
0.892,0.010970102833102915,0.0019438643109301152,0.00010984628170658093,0.0029647096555930745
0.894,0.009868465353140527,0.0017194775788879472,9.163165524067871e-05,0.002609556922685298
0.896,0.008864288954815072,0.0015179743638544178,7.62517126274023e-05,0.0022927269254448216
0.898,0.007950435750227464,0.0013374115016130611,6.329873548703586e-05,0.0020106298778528116
0.9,0.0071201325674384,0.0011759637244349137,5.2417871344622306e-05,0.0017599470309877378
0.902,0.006366968763315822,0.0010319218548453192,4.330123508944058e-05,0.0015376173866319081
0.904,0.005684892044043575,0.0009036903880696658,3.5682516357830024e-05,0.0013408243165058057
0.906,0.005068202513116755,0.0007897845289081524,2.933207332006536e-05,0.0011669821784146533
0.908,0.004511545160587531,0.0006888267512312511,2.4052489999060288e-05,0.0010137230131111855
0.91,0.004009900999847838,0.0005995429493180481,1.9674571756447856e-05,0.0008788833982411771
0.912,0.0035585770495624646,0.0005207582500011522,1.605375186402371e-05,0.0007604915283423309
0.914,0.0031531953486841685,0.00045139255317187214,1.3066881046843112e-05,0.000656754582519241
0.916,0.0027896811819905056,0.00039045586578824747,1.0609371449325018e-05,0.0005660464341391995
0.918,0.0024642506824605398,0.0003370434912693743,8.592666550247734e-06,0.00048689574971769845
0.92,0.0021733979652274428,0.0002903311322091093,6.942009052773102e-06,0.00041797451712674235
0.922,0.0019138819359680957,0.0002495699598534917,5.59447962276283e-06,0.0003580870364082255
0.924,0.0016827129045653769,0.00021408169890563177,4.497280469731597e-06,0.0003061593998562096
0.926,0.0014771391228470035,0.0001832537710882146,3.606239093516651e-06,0.00026122948169220563
0.928,0.0012946333532845716,0.00015653453563320468,2.884508996844718e-06,0.000222437451643156
0.93,0.0011328795638450109,0.00013342865959543466,2.3014457373692703e-06,0.00018901682108380326
0.932,0.000989759832816766,0.00011349264570154817,1.8316383174725895e-06,0.0001602860251603364
0.934,0.0008633415364745167,9.633054043369718e-05,1.4540775481441678e-06,0.0001356405395010577
0.936,0.0007518648819671549,8.158984027996764e-05,1.1514446430720954e-06,0.00011454552576500127
0.9380000000000001,0.0006537308378772043,6.895760961699077e-05,9.09504875319816e-07,9.6528996396455e-05
0.9400000000000001,0.0005674895055504259,5.815681956783741e-05,7.16592641765645e-07,8.117548554978946e-05
0.9420000000000001,0.000491828965570653,4.894291343005232e-05,5.631757149937906e-07,6.81202102246062e-05
0.9440000000000001,0.0004255646256797608,4.110060091271539e-05,4.414878080649734e-07,5.704370319858717e-05
0.9460000000000001,0.0003676290890332822,3.4440880465562264e-05,3.4521982787341185e-07,4.7666897350602733e-05
0.9480000000000001,0.0003170625549425637,2.879828642566099e-05,2.6926134414039854e-07,3.974663940935779e-05
0.9500000000000001,0.00027300375818295084,2.4028355538535175e-05,2.094848526973097e-07,3.307161001828118e-05
0.9520000000000001,0.00023468144753375234,2.0005305614865367e-05,1.6256636492726277e-07,2.74586262461212e-05
0.9540000000000001,0.0002014063994423707,1.6619917639677753e-05,1.258367131231039e-07,2.2749302262481244e-05
0.9560000000000001,0.00017256395855018593,1.3777611533108232e-05,9.715872842667938e-08,1.8807043803750132e-05
0.9580000000000001,0.00014760709325315732,1.1396704942306357e-05,7.482612921854644e-08,1.551435224160577e-05
0.96,0.00012604995146508677,9.406843893120881e-06,5.7480559226444496e-08,1.2770414497164417e-05
0.962,0.00010746189927076035,7.747593817306036e-06,4.40437424722429e-08,1.0488955682906088e-05
0.964,9.14620231635355e-05,6.3671793655329745e-06,3.366218288156501e-08,8.59633216662196e-06
0.966,7.771407501841682e-05,5.221361488624268e-06,2.5662236308491726e-08,7.029843703353479e-06
0.968,6.592183781828748e-05,4.272440490480339e-06,1.9513728084566166e-08,5.736244341119696e-06
0.97,5.5824889388084026e-05,3.488374099162001e-06,1.4800585923051626e-08,4.67043294506185e-06
0.972,4.719474096001116e-05,2.842000042510786e-06,1.119721169057387e-08,3.79430537598924e-06
0.974,3.9831327254103704e-05,2.3103531287464026e-06,8.44953140270612e-09,3.075751579511919e-06
0.976,3.355982487533014e-05,1.8740674001889568e-06,6.359845592316993e-09,2.4877820701573034e-06
0.978,2.8227776165355267e-05,1.5168545315369369e-06,4.77475629344448e-09,2.007769513131825e-06
0.98,2.3702496170487774e-05,1.225050267266051e-06,3.575576203642945e-09,1.6167922995429998e-06
0.982,1.986874106550193e-05,9.872213222729956e-07,2.6707336412499837e-09,1.2990681664400253e-06
0.984,1.66266171767906e-05,7.93825794643157e-07,1.9897768096867903e-09,1.0414670209944363e-06
0.986,1.3889710650651378e-05,6.369207501716101e-07,1.4786553539298415e-09,8.330931808615299e-07
0.988,1.1583418789084266e-05,5.099112276987586e-07,1.0960186341095468e-09,6.64928234687063e-07
0.99,9.643465104208242e-06,4.07335476810376e-07,8.103206212437878e-10,5.295266541763892e-07
0.992,8.014581203813909e-06,3.24681770878457e-07,5.975626281771818e-10,4.207571500901686e-07
0.994,6.649339697423628e-06,2.5823263598709634e-07,4.3953875696720786e-10,3.335835583532265e-07
0.996,5.507123389701863e-06,2.0493279832836795e-07,3.224762775455037e-10,2.6387976973248393e-07
0.998,4.553217093394009e-06,1.6227757845955915e-07,2.359852573366646e-10,2.0827387880190818e-07
1.0,3.7580094365477023e-06,1.2821885046756436e-07,1.7224956940965603e-10,1.6401732749854898e-07
