x,multi-finetuned,multi-frozen,baseline,linear,reg-finetuned
0.47000000000000003,4.1981785705918224e-93,1.4068928805747545e-18,3.8118929487063703e-13,3.218510581263079e-36,3.6098749457271717e-50
0.47200000000000003,4.5456532930468484e-92,2.7261309883905863e-18,5.828733051071221e-13,8.95109814931273e-36,1.4606328852435799e-49
0.47400000000000003,4.855365788518702e-91,5.251965049834472e-18,8.88219886605247e-13,2.472779687020346e-35,5.85774245214185e-49
0.47600000000000003,5.116086103231624e-90,1.0059740030245198e-17,1.3489002742774793e-12,6.785508251512385e-35,2.3284115997775317e-48
0.47800000000000004,5.317946713746509e-89,1.915763624676423e-17,2.041514121448768e-12,1.8495553152214002e-34,9.17338283019889e-48
0.48,5.453061088613796e-88,3.6273356721323864e-17,3.079202881989911e-12,5.007723977944978e-34,3.5821153410688764e-47
0.482,5.516034703259315e-87,6.828489789135672e-17,4.6284734030442075e-12,1.34679562369266e-33,1.3864043020247916e-46
0.484,5.504322379456971e-86,1.278065529377877e-16,6.933475381273101e-12,3.597919216442601e-33,5.318394075260478e-46
0.486,5.418398960386413e-85,2.3783380131114073e-16,1.0350899972715694e-11,9.54749994176533e-33,2.022140914068768e-45
0.488,5.261727369866063e-84,4.4003427108277164e-16,1.539995211863411e-11,2.5166140543461264e-32,7.620484875484387e-45
0.49,5.04052705019307e-83,8.0945438275045315e-16,2.2833629827761547e-11,6.589195974122294e-32,2.8463878846703397e-44
0.492,4.763364359512135e-82,1.4804430481311308e-15,3.3739999834428554e-11,1.7137096662303006e-31,1.0537700419870499e-43
0.494,4.4406025217725455e-81,2.6920615822465e-15,4.968553197339572e-11,4.427221495615919e-31,3.866677070721979e-43
0.496,4.083760318683445e-80,4.867127904981957e-15,7.291716577552307e-11,1.1360948961132822e-30,1.4062749786658353e-42
0.498,3.704834683328875e-79,8.74894226916788e-15,1.0664605843816344e-10,2.8959262603872004e-30,5.06924041488103e-42
0.5,3.3156422712482775e-78,1.5636297272139008e-14,1.5544446561217217e-10,7.332466793966472e-30,1.811155844980344e-41
0.502,2.9272293246356672e-77,2.7784874012374415e-14,2.2579867281913196e-10,1.8441770597081882e-29,6.413706033835214e-41
0.504,2.5493887900626058e-76,4.908849037068541e-14,3.2687628793232933e-10,4.6072865711197625e-29,2.2511403728469025e-40
0.506,2.1903102811804273e-75,8.622798829064417e-14,4.71586772472164e-10,1.1433472154776683e-28,7.831345827437566e-40
0.508,1.8563739132238886e-74,1.5059646733656123e-13,6.780414423085111e-10,2.818393060021745e-28,2.700290756976946e-39
0.51,1.5520850554000162e-73,2.6150494426713356e-13,9.715553732268892e-10,6.901058484724766e-28,9.228369199033508e-39
0.512,1.2801351507326677e-72,4.514859813791219e-13,1.3873813392733477e-09,1.678497898242562e-27,3.125933239511482e-38
0.514,1.041564990413178e-71,7.750122300407478e-13,1.974428433093835e-09,4.055244754454753e-27,1.049481398370674e-37
0.516,8.360017179397319e-71,1.3227368627929222e-12,2.8002995775310298e-09,9.73205943587077e-27,3.4922884224700545e-37
0.518,6.619393684828273e-70,2.2446037713690125e-12,3.958088007515647e-09,2.3199791936435993e-26,1.151823085196431e-36
0.52,5.170344700392454e-69,3.787110585169154e-12,5.57550953750232e-09,5.493578508216009e-26,3.765318966567097e-36
0.522,3.9839238613383365e-68,6.353003749734912e-12,7.827123133835329e-09,1.292167306869859e-25,1.219995105154795e-35
0.524,3.0282575381453523e-67,1.0596290222467552e-11,1.0950616924370306e-08,3.0190798442262124e-25,3.9179124922061677e-35
0.526,2.2707265054806538e-66,1.757247734325996e-11,1.5268422409583814e-08,7.006855522403018e-25,1.2470725129061903e-34
0.528,1.6796821114590043e-65,2.897459569556023e-11,2.12162809325005e-08,1.6153428986724287e-24,3.934314006759784e-34
0.53,1.225687084836621e-64,4.7501560751175794e-11,2.9380840983796563e-08,3.699129937029965e-24,1.2302310200393053e-33
0.532,8.823123700273171e-64,7.742930484425822e-11,4.0548933560048804e-08,8.414494830035848e-24,3.812805717913996e-33
0.534,6.26549476549814e-63,1.2549046802108851e-10,5.577188020067416e-08,1.9012990251289622e-23,1.1712322818376438e-32
0.536,4.389131777796431e-62,2.0222039624401753e-10,7.644906329422293e-08,4.267436280462168e-23,3.5660034073441213e-32
0.538,3.0331376090128354e-61,3.240029660702736e-10,1.0443606406932592e-07,9.514330709422162e-23,1.0761203480886663e-31
0.54,2.067739638430738e-60,5.1615938615661e-10,1.4218398847201322e-07,2.1070962125102752e-22,3.218698602170436e-31
0.542,1.3905603364022898e-59,8.175804978055261e-10,1.9291819795685512e-07,4.635384605676846e-22,9.54201658283416e-31
0.544,9.225163400101983e-59,1.2876271929454308e-09,2.608665891461494e-07,1.0129379361609204e-21,2.8037573187853576e-30
0.546,6.037380423979023e-58,2.0163400925594344e-09,3.515498761652385e-07,2.1987504237152938e-21,8.165468020547972e-30
0.548,3.897743557736469e-57,3.1394430257734633e-09,4.7214907931365307e-07,4.740951019167173e-21,2.3570140158198292e-29
0.55,2.482379795694642e-56,4.860240781325382e-09,6.319686739936858e-07,1.0154343291644996e-20,6.743473911302178e-29
0.552,1.5596007612829632e-55,7.481359927265026e-09,8.430176668692024e-07,2.1604065115710497e-20,1.9122543014082416e-28
0.554,9.666046820224365e-55,1.1450439766266009e-08,1.120735304468424e-06,4.565799245284147e-20,5.374623851345803e-28
0.556,5.909824656342806e-54,1.7425447965646686e-08,1.4848932426810708e-06,9.585092205098808e-20,1.497238494761063e-27
0.558,3.564433708126299e-53,2.6367397448597203e-08,1.96071186766418e-06,1.9988232467474333e-19,4.1340373240395376e-27
0.56,2.12078544291629e-52,3.967103394082326e-08,2.580235103174801e-06,4.1404885002389895e-19,1.1313534923040044e-26
0.562,1.2447816303665023e-51,5.9347738803158823e-08,3.3840154945210737e-06,8.519779689517245e-19,3.0687590625989314e-26
0.5640000000000001,7.207420370113941e-51,8.827968084366841e-08,4.423169631855837e-06,1.741426906256316e-18,8.250263665571304e-26
0.5660000000000001,4.1167716706724343e-50,1.3057042804458475e-07,5.761873043444034e-06,3.535759932562903e-18,2.1984341238290246e-25
0.5680000000000001,2.3196579670079504e-49,1.9202511427048805e-07,7.480373494062104e-06,7.131181197543563e-18,5.806303136398782e-25
0.5700000000000001,1.2893813107790147e-48,2.808032086677333e-07,9.678612060368936e-06,1.428702883658611e-17,1.5199405704977617e-24
0.5720000000000001,7.070156613992019e-48,4.082993555932497e-07,1.248055226412467e-05,2.843313218647097e-17,3.94361214604852e-24
0.5740000000000001,3.82443199297912e-47,5.903230656643253e-07,1.6039328700389458e-05,5.620959093932743e-17,1.014150729826473e-23
0.5760000000000001,2.04077486314246e-46,8.486666767244218e-07,2.0543337700744206e-05,1.1038236843405395e-16,2.584946649369048e-23
0.578,1.0742701173235799e-45,1.2131733800973394e-06,2.622340323558814e-05,2.1532437773004453e-16,6.530425357269859e-23
0.58,5.5785603979166375e-45,1.7244435770138284e-06,3.336116100554513e-05,4.1724541208386095e-16,1.63520502554904e-22
0.582,2.8577289137389205e-44,2.437348637829745e-06,4.2298811920454494e-05,8.031478593216014e-16,4.0582973756557757e-22
0.584,1.4441428807431005e-43,3.425556354155647e-06,5.3450402231334725e-05,1.535697661155617e-15,9.982894690081928e-22
0.586,7.199287936717389e-43,4.787311820689481e-06,6.731479067682554e-05,2.9169095193677666e-15,2.4339415463224916e-21
0.588,3.540455733968292e-42,6.65276063512349e-06,8.449046224044266e-05,5.503614088043358e-15,5.881727487275289e-21
0.59,1.717588166321478e-41,9.193147190671093e-06,0.000105692342506044,1.031529277825649e-14,1.4087723843099583e-20
0.592,8.219949605569197e-41,1.2632267931173908e-05,0.0001317707550879823,1.9205451842869004e-14,3.344398490529715e-20
0.594,3.880695043837541e-40,1.7260605553940204e-05,0.00016373264608877605,3.552039013609741e-14,7.869308218809471e-20
0.596,1.8073410891089686e-39,2.3452612326771456e-05,0.00020276517286973818,6.52592419636786e-14,1.8352555189990217e-19
0.598,8.30349586406615e-39,3.168764513597742e-05,0.0002502617184979117,1.1910179960365174e-13,4.242267744199782e-19
0.6,3.7633279886049017e-38,4.2575076916949404e-05,0.00030785034701508347,2.1592730085222353e-13,9.719440848416756e-19
0.602,1.6825710505713494e-37,5.688411317351207e-05,0.00037742465724964773,3.8887559285837285e-13,2.2071217218381296e-18
0.604,7.421043881727825e-37,7.557882199941482e-05,0.00046117692354372114,6.957107462301914e-13,4.9676755830987085e-18
0.606,3.228842285105075e-36,9.985883436916536e-05,0.0005616333300500935,1.2364104417983833e-12,1.10821049126972e-17
0.608,1.3858585638950293e-35,0.00013120608109011038,0.0006816910110700002,2.1827983195727236e-12,2.450380594694416e-17
0.61,5.867880122868417e-35,0.00017143779634168775,0.0008246565035870872,3.828094548559373e-12,5.370160550934486e-17
0.612,2.4509463290819374e-34,0.00022276582833153822,0.000994285100551902,6.669156998022187e-12,1.1664970163880695e-16
0.614,1.0098959131004916e-33,0.00028786204958173775,0.0011948204660184143,1.1541962242583675e-11,2.511440241716319e-16
0.616,4.104967031168754e-33,0.00036992934891653446,0.00143103373801789,1.9843122012596515e-11,5.359264070235424e-16
0.618,1.6460119258931933e-32,0.0004727773132497529,0.001708261204870693,3.388935221411001e-11,1.1335242501137993e-15
0.62,6.510982480880392e-32,0.0006009012722110663,0.002032439499015986,5.7496413232148464e-11,2.376293657361807e-15
0.622,2.540682062049649e-31,0.000759562889335655,0.002410137113660831,9.690447111481424e-11,4.937570914585971e-15
0.624,9.780124000773465e-31,0.000954869951924388,0.0028485809166101375,1.6224594756071053e-10,1.0168827172781545e-14
0.626,3.713886663605727e-30,0.0011938524554027234,0.0033556762181964294,2.69856158521568e-10,2.07574040605655e-14
0.628,1.391243590826987e-29,0.0014845315206888031,0.00394001885249666,4.4588282765604886e-10,4.199719358381572e-14
0.63,5.141240881881983e-29,0.0018359771542655072,0.004610897659638959,7.318813060759653e-10,8.421956638593021e-14
0.632,1.8742303799703438e-28,0.002258350395286681,0.005378285718827321,1.193420985321758e-09,1.6739855929785147e-13
0.634,6.7401294780879435e-28,0.002762925031469755,0.006252818683615237,1.9332208261406303e-09,3.2978959071501957e-13
0.636,2.3911330977135844e-27,0.003362083847888649,0.007245758619542206,3.111041249967534e-09,6.43975378088662e-13
0.638,8.368150990056145e-27,0.004069284342923282,0.00836894184554728,4.973571629995746e-09,1.2463766540995102e-12
0.64,2.888986483095247e-26,0.004898989044450973,0.009634709439733794,7.89898239600186e-09,2.390990023890184e-12
0.642,9.839018051167735e-26,0.005866556022804893,0.011055819290997415,1.2462810803866217e-08,4.5462717801979735e-12
0.644,3.3055843990920686e-25,0.006988085952726338,0.012645338863077496,1.9534618860973984e-08,8.568070373869137e-12
0.646,1.095557025856353e-24,0.00828022314053128,0.01441651818719775,3.041865702472321e-08,1.6005216749162924e-11
0.648,3.581887751850578e-24,0.009759909306253468,0.016382643011868925,4.7056912737571754e-08,2.963411689877346e-11
0.65,1.1552585754132818e-23,0.01144409057743267,0.018556868509444803,7.231982286209772e-08,5.4384532221320266e-11
0.652,3.675671368734209e-23,0.013349380075932817,0.02095203446184884,1.1041907761980158e-07,9.892657369619128e-11
0.654,1.1536774274323427e-22,0.015491680605918767,0.023580463413012412,1.6748893187522047e-07,1.78363504389519e-10
0.656,3.572089740339874e-22,0.017885774204242838,0.026453743870783777,2.5239795830377763e-07,3.187541898253559e-10
0.658,1.0910648688896006e-21,0.02054488760029771,0.02958250125159739,3.778730110238686e-07,5.646303715193668e-10
0.66,3.287524735179238e-21,0.023480244842426744,0.032976159869945655,5.620421796587894e-07,9.913629703825722e-10
0.662,9.771871151622749e-21,0.026700620363759413,0.03664269986259011,8.30534608815828e-07,1.725294079208567e-09
0.664,2.8653434180005774e-20,0.030211907459355914,0.04058841348398449,1.2193131338620932e-06,2.976168959453037e-09
0.666,8.288307886167314e-20,0.034016718409192355,0.04481766569317236,1.778461550006614e-06,5.0888338013302835e-09
0.668,2.3650771739549457e-19,0.03811403319864599,0.04933266435195698,2.5772026007144682e-06,8.62477184764049e-09
0.67,6.657558699546196e-19,0.04249891386853399,0.05413324564856125,3.7104857168295423e-06,1.448932938672426e-08
0.672,1.8487361727468296e-18,0.04716230090420811,0.05921668053093017,5.307554915906465e-06,2.4128103334927858e-08
0.674,5.064366419936954e-18,0.05209090671241081,0.06457750796227037,7.542986109707119e-06,3.982680713517678e-08
0.676,1.3685653802660869e-17,0.05726721913552326,0.07020740068459512,1.0650767424871573e-05,6.516414207815229e-08
0.678,3.6483477479438574e-17,0.06266962515294354,0.07609506888413696,1.4942082848321006e-05,1.0568821361270215e-07
0.68,9.594385253592481e-17,0.06827266149363728,0.08222620669046914,2.0827543910418247e-05,1.6991560696975973e-07
0.682,2.489019670145579e-16,0.07404739494237526,0.08858348580923653,2.884468984215637e-05,2.707904619144712e-07
0.684,6.369858056096079e-16,0.07996193080502927,0.09514659979246297,3.969163542074737e-05,4.277911467698802e-07
0.686,1.6081310311762147e-15,0.08598204346904563,0.10189236150228259,5.42677773133186e-05,6.699370190494006e-07
0.6880000000000001,4.005007769230222e-15,0.09207191843223844,0.10879485524135363,7.372246200008716e-05,1.0400299106139886e-06
0.6900000000000001,9.83955705014084e-15,0.09819499076020928,0.11582564382949234,9.95124575230046e-05,1.600566809908574e-06
0.6920000000000001,2.3847232730709888e-14,0.10431486084963017,0.12295402962977424,0.0001334689424402409,2.441883561069273e-06
0.6940000000000001,5.70152051575754e-14,0.11039626478767983,0.1301473672014075,0.00017787451319227238,3.6932349910767285e-06
0.6960000000000001,1.3447255451752574e-13,0.11640607365207832,0.13737142391765267,0.0002355504010613841,5.537683712071716e-06
0.6980000000000001,3.128721344081377e-13,0.1223142939089082,0.1445907835738182,0.0003099536696381189,8.231854449778993e-06
0.7000000000000001,7.181090263067427e-13,0.1280950397225942,0.15176928676298804,0.00040528362464040346,1.213180635157746e-05
0.7020000000000001,1.6259386803712833e-12,0.13372744754647337,0.1588705006554974,0.0005265960072671183,1.7726471455342108e-05
0.704,3.631685428453116e-12,0.13919650383283202,0.16585820982050054,0.0006799227650039752,2.5680287671805744e-05
0.706,8.002074235353178e-12,0.14449375807698686,0.17269691890950054,0.0008723943147207155,3.688679830638035e-05
0.708,1.739350998240891e-11,0.14961789565307415,0.17935235741328012,0.0011123602583410074,5.2535071075496465e-05
0.71,3.729599521163231e-11,0.15457514794964047,0.18579197633063707,0.0014095035205049504,7.419077675410263e-05
0.712,7.889100714233025e-11,0.15937952109339096,0.19198542646830064,0.0017749419030570891,0.00010389362655829264
0.714,1.6462020935144873e-10,0.1640528289688946,0.19790500823775195,0.0022213101584344745,0.0001442725623522913
0.716,3.3886691685313086e-10,0.16862452119998386,0.2035260832296385,0.002762814949986307,0.0001986795907720489
0.718,6.881222387181433e-10,0.17313130214608294,0.20882743852513358,0.003415254577106013,0.00027134242304396926
0.72,1.3784545497504168e-09,0.1776165426670476,0.21379159563278002,0.004195995185736603,0.0003675351084802525
0.722,2.7240168291639582e-09,0.18212949229769498,0.2184050570979723,0.005123895447060815,0.0004937646280753434
0.724,5.3102828099105395e-09,0.1867243054119064,0.22265848519190154,0.0062191724463112755,0.0006579699613199456
0.726,1.0212124675983614e-08,0.1914589007972162,0.22654680861265933,0.007503202839384955,0.0008697284930000123
0.728,1.937337281781868e-08,0.19639367964135712,0.23006925478309082,0.008998255241016957,0.001140462850493145
0.73,3.6256437526558575e-08,0.20159013207540982,0.2332293070635927,0.01072715230410604,0.0014836394428745499
0.732,6.693540626932035e-08,0.20710936693506632,0.2360345879663867,0.012712863993509457,0.0019149482184030915
0.734,1.219039287107177e-07,0.213010603095861,0.23849667121264695,0.014978037060922057,0.0024524515882359205
0.736,2.190134059087972e-07,0.219349663414202,0.24063082716723388,0.017544469553275464,0.003116689208372582
0.738,3.881638685222244e-07,0.2261775137787442,0.24245570777145162,0.020432543150993444,0.0039307244903841725
0.74,6.786583379148698e-07,0.2335388898849752,0.24399297852901922,0.023660630007964485,0.004920118429582585
0.742,1.170521147566734e-06,0.241471052966907,0.24526690634545248,0.027244494293684696,0.006112816675919737
0.744,1.9915890317407484e-06,0.2500027127835204,0.24630391304283566,0.031196711543172915,0.007538936774231136
0.746,3.342820481773955e-06,0.2591531516605784,0.24713210514326236,0.03552613092549274,0.009230444177903202
0.748,5.535028226993195e-06,0.268931577404589,0.2477807910147654,0.040237406391504485,0.0112207079743358
0.75,9.041090265808151e-06,0.27933672559326955,0.24827999669033474,0.04533062214361712,0.013543930211576016
0.752,1.4568567028318815e-05,0.29035672334968354,0.24865999159825677,0.050801035838145985,0.01623444623702455
0.754,2.3158425029964553e-05,0.30196921754984346,0.24895083508262283,0.05663895932352281,0.01932589751584859
0.756,3.631605705300853e-05,0.3141417608894974,0.24918195395594,0.06282979157586352,0.022850282979632697
0.758,5.6180743105834354e-05,0.3268324397893477,0.2493817604277763,0.06935421197003659,0.02683690009114589
0.76,8.57387987923208e-05,0.3399907192198901,0.24957731861712854,0.07618853438652652,0.0313111925584981
0.762,0.00012908354872564467,0.35355847164651993,0.24979406651032032,0.0833052142773929,0.03629352806749414
0.764,0.00019172158185159233,0.3674711508687039,0.2500555987042505,0.09067349216680605,0.04179793658345883
0.766,0.0002809191990648424,0.3816590669262226,0.2503835136143967,0.09826014867984922,0.04783084769545975
0.768,0.000406075415581425,0.3960487157502668,0.2507973270689605,0.10603033865094909,0.05438987400207438
0.77,0.0005790984633730071,0.4105641170106156,0.2513144523980501,0.11394846573215843,0.06146269634485701
0.772,0.0008147519660614456,0.42512811568161774,0.2519502453042306,0.12197905472982272,0.06902611521770534
0.774,0.00113092581909634,0.43966360710762964,0.2527181100129093,0.13008757708848886,0.07704534008037668
0.776,0.001548776811882214,0.45409465154197975,0.2536296614920425,0.13824118583048325,0.08547359348219184
0.778,0.002092677170196636,0.4683474518851904,0.25469493694327094,0.14640932000672494,0.09425210854989784
0.78,0.0027899078065688893,0.4823511771769003,0.2559226483411364,0.15456414529418713,0.1033105951065932
0.782,0.003670039529073256,0.4960386237477376,0.2573204665706705,0.16268080656688902,0.1125682401256198
0.784,0.004763961810200163,0.5093467152230825,0.25889532671952836,0.17073747965390748,0.12193529130963768
0.786,0.006102546140036586,0.5222168512066038,0.26065374334744285,0.1787152224824213,0.13131524773492928
0.788,0.007714969284448496,0.5345951219213516,0.2626021241061434,0.18659763963709963,0.14060764883161106
0.79,0.009626768904976863,0.5464324118991295,0.26474706993414066,0.19437038818969338,0.14971141347554762
0.792,0.011857755836695604,0.5576844196520248,0.26709565021349346,0.20202056554622366,0.15852863661493424
0.794,0.014419957672503673,0.568311621941993,0.26965564175352424,0.20953603110576963,0.16696870457803792
0.796,0.017315809373274964,0.5782792107481703,0.2724357212558531,0.21690472186887771,0.17495254577804978
0.798,0.0205368299081898,0.5875570284354895,0.2754456020050752,0.22411402704307254,0.18241679528960966
0.8,0.02406302149841448,0.5961195222145764,0.27869610690137825,0.23115028761508055,0.1893176242568152
0.802,0.027863194069424408,0.603945733136949,0.28219917157948743,0.23799848346708827,0.19563397256918885
0.804,0.03189634984760296,0.6110193280674342,0.28596777320942934,0.2446421628395613,0.20136992919303004
0.806,0.03611416441159142,0.6173286758481081,0.29001578260894184,0.25106365699403754,0.20655603117939636
0.808,0.04046447923293977,0.6228669617588612,0.2943577394689711,0.25724460729058646,0.2112493002071153
0.81,0.04489559044659498,0.6276323279062183,0.29900855275136057,0.2631668133089951,0.21553190311770093
0.812,0.04936099698176183,0.6316280217878915,0.30398313060595106,0.2688133900753524,0.21950840676710298
0.8140000000000001,0.053824177768198346,0.6348625313452109,0.3092959464140786,0.27417020104279355,0.22330169224551122
0.8160000000000001,0.058262920800272816,0.6373496825726136,0.314960549736236,0.2792275124597848,0.2270476921228371
0.8180000000000001,0.06267274008824723,0.6391086753185543,0.3209890329623983,0.2839817954188469,0.23088920887282555
0.8200000000000001,0.06706899593077946,0.6401640342718808,0.32739146627425086,0.2884375854471633,0.2349691547168273
0.8220000000000001,0.0714874755063437,0.6405454551476201,0.3341753150722677,0.2926092970929962,0.23942361500069026
0.8240000000000001,0.07598337971328141,0.6402875305279023,0.34134485524461755,0.2965228835026892,0.2443751723495342
0.8260000000000001,0.0806288739051683,0.6394293453589606,0.3489006025128316,0.3002172291461033,0.24992693270208605
0.8280000000000001,0.08550956319639828,0.6380139383825535,0.35683877254246715,0.30374516801016715,0.2561576649093494
0.8300000000000001,0.09072041352710597,0.636087632394983,0.3651507885262472,0.3071740297914552,0.2631184037341529
0.8320000000000001,0.09636172706354793,0.6336992427889839,0.37382285251375663,0.3105856325940534,0.270830775525181
0.834,0.10253577307224497,0.6308991799824031,0.38283559586870053,0.3140756617675177,0.2792871928967251
0.836,0.10934456518346952,0.6277384667617785,0.39216382288761814,0.31775239989424037,0.2884529378546491
0.838,0.11688907168821132,0.6242676960215986,0.40177635983138765,0.3217348013990667,0.29827002175561307
0.84,0.12526987296939027,0.6205359576860693,0.4116360194347101,0.32614993546088433,0.30866258552775844
0.842,0.13458897954465032,0.6165897656589114,0.4216996884136055,0.331129851393038,0.31954349451054365
0.844,0.14495224465522277,0.6124720164281497,0.43191854264370766,0.33680794992369223,0.3308216975315442
0.846,0.15647159741340172,0.6082210104911754,0.44223839160070316,0.34331497038434816,0.34240986576905846
0.848,0.16926622954489315,0.6038695661482766,0.4526001504159869,0.35077472635468915,0.35423180725523057
0.85,0.18346191867088057,0.5994442525701016,0.4629404345905764,0.3592997396479263,0.3662291683545294
0.852,0.19918787016997283,0.5949647655358532,0.47319226911885187,0.3689869337265536,0.37836698212372183
0.854,0.21657078956246986,0.5904434650423572,0.48328590059386317,0.3799135520732115,0.39063770045638535
0.856,0.23572631599838148,0.5858850892855791,0.49314969789091473,0.3921334643791929,0.40306344562752533
0.858,0.2567483942504218,0.5812866545007991,0.5027111243461235,0.40567401365679256,0.4156963292375176
0.86,0.2796975674225813,0.5766375449929558,0.5118977620460928,0.4205335408607926,0.42861680402791685
0.862,0.3045894667811413,0.5719197925587997,0.5206383669995122,0.4366797009580967,0.44193012828348266
0.864,0.3313849034734275,0.5671085395445352,0.5288639326359064,0.45404865653171156,0.4557611261937894
0.866,0.35998289787277976,0.5621726751241279,0.536508738321564,0.47254520310163317,0.47024751479556387
0.868,0.39021771486810125,0.557075630130491,0.5435113594329694,0.4920438457317483,0.4855321349939325
0.87,0.4218605390896007,0.5517763120090049,0.5498156160015086,0.5123908106353157,0.5017544686953775
0.872,0.4546258831771444,0.5462301582529488,0.5553714380392096,0.5334069399203175,0.5190418461930257
0.874,0.48818225503749024,0.5403902840659865,0.5601356273544725,0.5548913838523629,0.537500749141313
0.876,0.522166103890208,0.5342086980014242,0.5640724979311968,0.5766259745070278,0.5572085974377812
0.878,0.5561976992475179,0.5276375579589547,0.5671543797187576,0.5983801387479227,0.5782063764854285
0.88,0.5898974293758502,0.5206304391713188,0.5693619738919384,0.6199161882167179,0.6004924182412852
0.882,0.6229010611374516,0.5131435856700807,0.5706845512029092,0.6409948103231142,0.6240175985601408
0.884,0.6548727683520266,0.5051371171597596,0.5711199888636472,0.6613805776509889,0.6486821574957434
0.886,0.6855151613934409,0.49657616422760575,0.5706746453600187,0.6808472940061447,0.6743342906216073
0.888,0.7145760587728317,0.4874319063464958,0.5693630765958758,0.6991830034399068,0.7007705995687922
0.89,0.7418522394340741,0.4776824891652445,0.5672076006827937,0.7161945035757148,0.7277384297344053
0.892,0.7671908120000662,0.46731380009901946,0.5642377224161322,0.7317112257115628,0.7549400629747479
0.894,0.7904890628020368,0.45632008420669645,0.5604894319039047,0.7455883704568491,0.7820386733913409
0.896,0.8116936593667599,0.44470438574212906,0.5560043948432477,0.7577092178453507,0.8086658954803363
0.898,0.8307998917685427,0.4324788045555138,0.5508290544839715,0.7679865635374525,0.8344307967007963
0.9,0.8478512733593222,0.4196645606504646,0.5450136673082031,0.7763632663833351,0.8589299921434432
0.902,0.8629393708542779,0.4062918646076494,0.5386112958352307,0.7828119257511322,0.8817585891819094
0.904,0.8762032872390793,0.3923995961834579,0.5316767826956638,0.7873337381850417,0.9025216069609866
0.906,0.8878278770711631,0.3780347980778869,0.5242657301931634,0.7899566108470908,0.9208454818436841
0.908,0.8980396136115705,0.3632519965155059,0.5164335089897364,0.7907326327225964,0.936389248136957
0.91,0.9070991000023929,0.348112364754963,0.508234318336264,0.7897350229053146,0.9488549760375002
0.912,0.9152895298211442,0.33268274978254136,0.49972031846695286,0.7870546878925563,0.9579970578638943
0.914,0.9229009193339003,0.3170345860954008,0.49094085344535854,0.7827965264919706,0.963629960679677
0.916,0.9302105800782328,0.30124272348737574,0.4819417799666324,0.7770756217527726,0.965634108887883
0.918,0.9374609759655288,0.2853841979769358,0.4727649144740396,0.7700134546452146,0.9639596237719478
0.92,0.944836705264027,0.26953697635096524,0.4634476075357534,0.7617342646183837,0.9586277266221422
0.922,0.9524427655570312,0.25377870516292517,0.454022450854686,0.7523616684442702,0.9497297052371815
0.924,0.960286425689969,0.23818549438516123,0.44451711865678867,0.7420156318008729,0.9374234463836462
0.926,0.9682649064240826,0.2228307642856666,0.4349543416281702,0.7308098688110863,0.9219276444826886
0.928,0.9761606663789499,0.20778418154089548,0.4253520081509221,0.7188497241873449,0.903513903948309
0.93,0.9836454469125612,0.19311070721562373,0.4157233844165613,0.7062305716328204,0.8824970534137903
0.932,0.9902934253991623,0.1788697751868289,0.406077442159535,0.6930367415271111,0.8592240786992718
0.934,0.9956029565949654,0.16511461504075414,0.39641928032340934,0.6793409713726255,0.8340621522720679
0.936,0.999025547061775,0.1518917286320153,0.3867506250069596,0.6652043545680153,0.8073862853268751
0.9380000000000001,1.0,0.13924052457007516,0.37707039057808717,0.6506767472546474,0.7795671507440967
0.9400000000000001,0.9979891599073871,0.127193110097436,0.36737528391519103,0.6357975795864248,0.7509596187586495
0.9420000000000001,0.9925164243718552,0.11577423533522152,0.35766043334610575,0.6205970070400204,0.7218925115343309
0.9440000000000001,0.9831991910955504,0.10500138085891542,0.34792002399504524,0.6050973294684621,0.6926600191448736
0.9460000000000001,0.9697766612467079,0.09488497615973542,0.33814792189325593,0.5893146005948814,0.6635151307039397
0.9480000000000001,0.952129891332953,0.08542873383563583,0.32833827032003354,0.5732603485745854,0.6346653252863864
0.9500000000000001,0.930292623572623,0.07663008238980136,0.3184860433652809,0.5569433290931207,0.606270644056064
0.9520000000000001,0.9044521672418598,0.06848067930245214,0.30858754358044127,0.5403712361230012,0.5784441349954375
0.9540000000000001,0.87494038459748,0.06096698555608273,0.2986408327408259,0.5235523017656779,0.5512545327995133
0.9560000000000001,0.8422155900333244,0.05407088297570754,0.28864608710307016,0.5064967253060155,0.5247309169290917
0.9580000000000001,0.8068368412995462,0.04777031651071956,0.27860587102794915,0.489217882356848,0.498868988111378
0.96,0.7694326373715902,0.04203994483368189,0.26852532537221,0.4717332773243074,0.4736385242764593
0.962,0.7306664012607039,0.036851784254720917,0.2584122695570291,0.45406521583985593,0.4489915260192042
0.964,0.6912012939092336,0.0321758328379227,0.24827721862357027,0.4362411876634582,0.42487054221991527
0.966,0.6516668687017912,0.027980663652276694,0.23813331882312497,0.41829396419520914,0.4012166792789228
0.968,0.6126298423064591,0.024233978198264092,0.22799620730428063,0.4002614274595754,0.377976841066625
0.97,0.5745708494514451,0.020903113138769216,0.21788380320616876,0.3821861586003142,0.35510981751604626
0.972,0.5378685040572387,0.01795549546156708,0.20781603890967987,0.36411482298121983,0.33259093223378944
0.974,0.5027914557314022,0.015359043057518422,0.19781454131352763,0.3460973954923495,0.31041506654789963
0.976,0.4694984654827677,0.01308250937645363,0.18790227377659988,0.3281862733447716,0.28859799110926526
0.978,0.43804588666837385,0.01109577229785598,0.17810314980073955,0.31043532442280364,0.26717604830894115
