x,patient,control
6.733668341708544,0.0966121005255429,0.04706287752921758
6.934673366834172,0.08866621394251042,0.04189497290928026
7.1356783919598,0.08131386122377805,0.03703277197226864
7.336683417085428,0.07472914186936598,0.03241280858195298
7.537688442211056,0.0690240513602148,0.02806491483109678
7.7386934673366845,0.06423029397403188,0.024081975047258956
7.939698492462313,0.06029462731450442,0.02057828951671164
8.14070351758794,0.057086187703426716,0.017648216925939826
8.341708542713569,0.05441401199265037,0.015335148278077344
8.542713567839197,0.052053076939077965,0.013617167843982366
8.743718592964825,0.049776635887586185,0.012411041438548424
8.944723618090453,0.047391098737431574,0.011591585771104654
9.145728643216081,0.04476773225364523,0.011020020582584824
9.34673366834171,0.04186424701645494,0.010573271555222547
9.547738693467338,0.03873006222860259,0.010166622188138965
9.748743718592966,0.03549216504518043,0.009764378550202004
9.949748743718594,0.03232338318112897,0.009376666233635852
10.150753768844222,0.02940000884480586,0.009044211431756481
10.35175879396985,0.02685917874378904,0.008816011061969414
10.552763819095478,0.024766851829359674,0.008726411868026916
10.753768844221106,0.02310434907099379,0.008777930972191775
10.954773869346734,0.021776159768440894,0.008934280536207083
11.155778894472363,0.020635836713998303,0.009125072314298089
11.35678391959799,0.019522187291946425,0.009260426994237918
11.557788944723619,0.018295948024793056,0.009251104834113587
11.758793969849247,0.01686806726716685,0.009028514807774666
11.959798994974875,0.015214000507473822,0.008559349992953475
12.160804020100507,0.0133727852622245,0.007851438687593705
12.361809045226131,0.011433694110222267,0.0069500584237142254
12.562814070351763,0.009515856060266307,0.005926575267193978
12.763819095477388,0.007746870226929892,0.004863058676145032
12.96482412060302,0.0062452459846974685,0.003837037722311815
13.165829145728644,0.005109139871738421,0.002909829691877771
13.366834170854275,0.004411227402808812,0.0021203156318493717
13.5678391959799,0.004197520623152214,0.0014842848210940532
13.768844221105532,0.00448711772772389,0.000998088416689479
13.969849246231156,0.005270426135822888,0.0006446518762689879
14.170854271356788,0.0065050591241471055,0.00039991417011237863
14.371859296482413,0.008110722741524858,0.00023827673299479826
14.572864321608044,0.009966153131124714,0.0001363522363426221
14.773869346733669,0.0119117756390017,7.493832296767255e-05
14.9748743718593,0.013760823488039116,3.9555219831815854e-05
15.175879396984925,0.015319309949957293,2.0052102562764292e-05
15.376884422110557,0.016412204561158352,9.762727301933725e-06
15.577889447236181,0.016910506400663654,4.564958172974877e-06
15.778894472361813,0.016752701105455424,2.0500119681931443e-06
15.979899497487438,0.015954935279112653,8.841575435239151e-07
16.18090452261307,0.014606990644683888,3.6623209839381236e-07
16.381909547738694,0.012854902615629417,1.4569227721855047e-07
16.582914572864325,0.010874560455212116,5.566343017076052e-08
16.78391959798995,0.008842688277261396,2.042474597237568e-08
16.98492462311558,0.006911655765411461,7.1977473627754066e-09
17.185929648241206,0.005192787690462425,2.436069948001082e-09
17.386934673366838,0.0037500315309915116,7.918375971910639e-10
17.587939698492463,0.0026030346324939046,2.47192725225891e-10
17.788944723618094,0.0017367207157443212,7.411198589583875e-11
17.98994974874372,0.0011137274536248884,2.1339999830726442e-11
18.19095477386935,0.000686467903052022,5.901379811285342e-12
18.391959798994975,0.00040667454872428274,1.567349734349129e-12
18.592964824120607,0.0002315538043902662,3.997895656500179e-13
18.79396984924623,0.0001267148243946294,9.793776465266236e-14
18.994974874371863,6.664470387107607e-05,2.3042102886832314e-14
19.195979899497488,3.368669999622015e-05,5.206516237576196e-15
19.39698492462312,1.6364306632349535e-05,1.1298623428916915e-15
19.597989949748744,7.639670177786973e-06,2.3548162975028607e-16
19.798994974874375,3.4275271257341305e-06,4.713480587745911e-17
20.0,1.4777733447878693e-06,9.061072474022588e-18
